Latitude	Longitude	Median Depth 4Th	County	Facility ID	Facility Name	Max Depth 4Th	Parent Name	Street
32.512655	-92.061388	29	OUACHITA PARISH	71203TYCPL4611C	COVALENCE SPECIALTY MATERIALS CORP	129	COVALENCE PLASTICS	4611 CENTRAL AVE
32.51278	-92.06281	29	OUACHITA PARISH	7120WGRDNR461CE	GARDNER DENVER THOMAS	129	GARDNER DENVER INC	4601 CENTRAL AVE
30.23456	-92.09961	29	LAFAYETTE PARISH	70583SGRDN912ST	ESGARD INC	128		912 ST ANNE ST
30.24206	-93.20806	29	CALCASIEU PARISH	70601CRBLN900OP	CARBOLINE CO	278	RPM INTERNATIONAL INC	900 OPELO US AS ST
32.34318	-93.211503	29	BIENVILLE PARISH	71045CMBRC3457H	ACME BRICK CO. DIXIE PLANT	64	ACME BRICK CO	3457 HWY. 792
30.186144	-93.331209	29	CALCASIEU PARISH	70602FRSTNLA108	FIRESTONE POLYMERS LLC	136	BRIDGESTONE PROCUREMENT HOLDINGS USA INC	1801 E LA HWY 108
32.60327	-93.30607	28.5	WEBSTER PARISH	71055RSKNM900ER	RUSKIN CO.	42	TOMKINS INDUSTRIES	900 ERWIN THOMPSON DR.
29.974902	-90.160174	28	JEFFERSON PARISH	70001LFRGN332AI	LAFARGE AIRLINE RMX	73	LAFARGE NA INC	3320 AIRLINE DR
29.961698	-90.181663	28	JEFFERSON PARISH	70121NRTHS5042B	NORTH STAR STEEL CO.	117	CARGILL INC	5042 BLOOMFIELD ST.
29.40915	-90.28596	28	LAFOURCHE PARISH	7035WGRNDS18838	GRAND ISLE SHIPYARD INC	39		18838 HWY 3235
29.92211	-90.355268	28	ST CHARLES PARISH	7007WRPRDC1251B	AIR PRODUCTS & CHEMICALS INC LULING SMR	152	AIR PRODUCTS & CHEMICALS INC.	12501 B RIVER RD
30.47588	-90.4521	28	TANGIPAHOA PARISH	70403TYLRT16152	TAYLORTEC, INC.	261		16152 E CLUB DELUXE RD
30.50211	-90.82882	28	LIVINGSTON PARISH	70785SNLND30103	CB&I WALKER LA LLC	151	CBI GROUP INC	30103 SUNLAND DR
30.026348	-90.845596	28	ST JAMES PARISH	70086STJMS7167K	KOCH SUPPLY & TRADING LP ST. JAMES TERMINAL	49	KOCH SUPPLY & TRADING LP	7167 KOCH RD
30.484917	-90.951502	28	LIVINGSTON PARISH	7072WNGLLM425FL	ANGELLE MATERIALS - DELTA CONCRETE	83	ANGELLE CONCRETE GROUP LLC	425 FLORIDA AVE SE
30.2594	-91.1737	28	IBERVILLE PARISH	70764LLMNXHWY40	SHINTECH PLAQUEMINE PLANT	61	C-K TECH INC	26270 HWY 405
30.123906	-91.834763	28	ST MARTIN PARISH	70582HNSNP52WPR	FORTERRA PIPE & PRECAST - SAINT MARTINVILLE	98	FORTERRA INC	520 PORT ST
30.23251	-92.06374	28	LAFAYETTE PARISH	70506PRDCT3810C	PRODUCTION EQUIPMENT SERVICE, INC.	157		3810 CAMERON ST.
30.23843	-92.08334	28	LAFAYETTE PARISH	70583SGRDN515DE	ESGARD INC	191		515 DEBONNAIRE RD
30.190568	-93.325823	28	CALCASIEU PARISH	70663CCDNTHIGHW	INDORAMA VENTURES OLEFINS LLC	170	INDORAMA VENTURES OLEFINS HOLDINGS LLC	4300 HIGHWAY 108
30.20927	-93.33865	28	CALCASIEU PARISH	70665PMPLL1890S	PUMPELLY OIL ACQUISITION LLC	206	RELADYNE LLC	1890 SWISCO RD
32.5422	-93.421	28	WEBSTER PARISH	*	*	72	*	*
32.956804	-93.455663	28	WEBSTER PARISH	71071CNTNN26755	CONTINENTAL STRUCTURAL PLASTICS OF LOUISIANA	85	CONTINENTAL STRUCTURAL PLASTICS	26755 US-371
30.13562	-91.94172	27.5	LAFAYETTE PARISH	70518DPSTH228MI	DEEP SOUTH CHEMICAL INC	43	DEEP SOUTH CHEMICAL INC	229 MILLSTONE RD
29.376271	-89.584564	27	PLAQUEMINES PARISH	70050MPRMNHWY11	EMPIRE MENHADEN CO. INC.	321		HWY. 11 S.
30.02669	-89.92725	27	ORLEANS PARISH	70129DLXCH4375M	DELUXE CHECK PRINTERS INC.	42	DELUXE CORP	4375 MICHOUD BLVD.
30.024247	-89.947039	27	ORLEANS PARISH	70126LFRGN119CH	LAFARGE NEW ORLEANS EAST  RMX	52	LAFARGE NA INC	11900 CHEF MENTEUR HWY
29.947177	-90.183488	27	JEFFERSON PARISH	70123CHMCM5501J	CHEMCOM INC OF THE SOUTH	246		5501 JEFFERSON HWY BLDG 3
30.065278	-90.829167	27	ST JAMES PARISH	70723CSMTL7591H	CS METALS OF LOUISIANA LLC	174	CRI METAL PRODUCTS INC	7591 HWY 3214
30.076718	-90.860002	27	ST JAMES PARISH	7072WNCRST911HW	NUCOR STEEL LOUISIANA LLC	80	NUCOR CORP	9101 HWY 3125
30.41898	-91.23679	27	WEST BATON ROUGE PARISH	70767TRDNT2660A	NALCO CO	172	ECOLAB INC	2660 AMERICAN WAY
30.23513	-92.26254	27	ACADIA PARISH	70578BDYMS700ET	BODY MASTERS SPORTS INDUSTRY	181		700 E TEXAS AVE
29.382382	-89.592342	26	PLAQUEMINES PARISH	70050PTRFSHWY11	DAYBROOK FISHERIES INC	319		136 DAYBROOK LN
30.0081	-89.9374	26	ORLEANS PARISH	70129NTRGY3601P	ENTERGY MICHOUD PLANT	119	ENTERGY CORP	3601 PARIS RD
29.974647	-89.947289	26	ST BERNARD PARISH	70044CRWBT5425P	CREWBOATS INC	41		5425 PARIS RD
29.83354	-90.05673	26	PLAQUEMINES PARISH	70037WSGSS111BU	IWS GAS & SUPPLY	62		111 BURAS DR
29.94169	-90.07703	26	ORLEANS PARISH	70113BRWNS13BAR	SOUTHERN FOODS GROUP LLC D/B/A BROWN'S DAIRY	99	DEAN FOODS CO	1300 BARONNE ST
29.88955	-90.08042	26	JEFFERSON PARISH	70058HRVYC12081	VARCO L.P. TUBOSCOPE DIV. HARVEY COATING PLANT	42	VARCO LP	1208 1ST AVE.
29.939363	-90.18997	26	JEFFERSON PARISH	70123HLLBH6141J	HILL-BEHAN LUMBER CO	71		6141 JEFFERSON HWY
30.067723	-90.578248	26	ST JOHN THE BAPTIST PARIS	70084RHNPL430NW	RHONE-POULENC	145	RHONE-POULENC INC	430 N.W. 19TH ST.
30.06793	-90.57826	26	ST JOHN THE BAPTIST PARIS	70084LCLCX430NO	EVONIK MATERIALS CORP	145	EVONIK CORP	474 W 19TH ST
30.05509	-90.83084	26	ST JAMES PARISH	70723CCDNTHIGHW	OCCIDENTAL CHEMICAL HOLDING CORP	234	OCCIDENTAL CHEMICAL HOLDING CORP	7377 HWY 3214
30.209725	-91.012892	26	ASCENSION PARISH	70734BSFCRRIVER	BASF CORP	86	BASF CORP	8404 HWY 75
30.51386	-91.17858	26	EAST BATON ROUGE PARISH	70807NXCRT1400M	NOX-CRETE OF LOUISIANA INC.	247	NOX-CRETE INC	1400 MENGEL RD.
29.66806	-91.24139	26	ST MARY PARISH	70342MDSTR1SPIR	MIDSTREAM FUEL SERVICE LLC BERWICK	293	MARTIN OPERATING PTNR LP	100 SPIRIT LN
32.783323	-91.90935	26	MOREHOUSE PARISH	71220NTRNT705CO	INTERNATIONAL PAPER CO - LOUISIANA MILL	45	INTERNATIONAL PAPER CO	705 COLLIERS LN
30.242012	-92.655418	26	JEFFERSON DAVIS PARISH	7054WNVTJN119EA	NOV T3 JENNINGS	134	NATIONAL OILWELL VARCO LP	119 EAST INTERSTATE DRIVE
30.28614	-93.1448	26	CALCASIEU PARISH	70616GLDLN4646H	PELICAN REFINING CO LLC	144	PELICAN REFINING CO LLC	4646 LA. HWY 3059
30.179916	-93.359229	26	CALCASIEU PARISH	70663WSTLK900HA	WESTLAKE PETROCHEMICALS ETHYLENE	45	WESTLAKE CHEMICAL CORP	900 E HIGHWAY 108
29.934296	-89.972191	25	ST BERNARD PARISH	70143TNNCL500WE	CHALMETTE REFINING LLC	131		500 W ST BERNARD HWY
30.00127	-90.02096	25	ORLEANS PARISH	70126BLLNG3900J	BOLLINER GULF REPAIR LLC	45	BOLLINGER SHIPYARDS LOCKPORT LLC	3900 JOURDAN RD
29.885952	-90.076868	25	JEFFERSON PARISH	70058FNLCH1401D	SIGMA COATINGS USA B.V.	57		1401 DESTRAHAN AVE
29.88401	-90.08088	25	JEFFERSON PARISH	70058JFFRS1524M	JEFFERSON FIBERGLASS CO. INC.	42	JEFFERSON FIBERGLASS CO. INC.	1524 MACARTHUR AVE
30.39501	-90.08395	25	ST TAMMANY PARISH	70448MRBLQ399HW	MARBLE QUARRY INC	104		399 ASBURY DR
29.96484	-90.13307	25	JEFFERSON PARISH	70121SHLLL309JE	SHELL OIL PRODUCTS US	48	PENNZOIL-QUAKER STATE CO (DBA SOPUS PRODUCTS)	309 JEFFERSON HWY
29.94553	-90.19406	25	JEFFERSON PARISH	70123TRNSG6101H	TRANS GULF IND. INC.	232	TRANSGULF IND INC	6101 HUMPHREY ST.
29.375915	-90.259825	25	LAFOURCHE PARISH	70357SCSFR118ND	MARTIN OPERATING PTNR - FOURCHON 16	124	MARTIN OPERATING PTNR LP	118 DOUCET DR
29.975508	-90.599274	25	ST JOHN THE BAPTIST PARIS	70049CRGRGPOBOX	CAIRE & GRAUGNARD	61		LA HWY 18 & SUGARHOUSE RD
30.21035	-90.98073	25	ASCENSION PARISH	70737LQDCR37274	PRAXAIR DISTRIBUTION INC.	49	PRAXAIR INC	37256 HWY. 30
30.14602	-91.93951	25	LAFAYETTE PARISH	70518PPLDL28IDA	APPLIED ELECTRONIC SYSTEMS INC	39	GENERAL ELECTRIC CO (GE CO)	208 IDA RD
30.02148	-89.92683	24	ORLEANS PARISH	70129SPCTR4100M	SPECTRUM CONTROL TECHNOLOGY INC	46	SPECTRUM CONTROL INC	4100 MICHOUD BLVD
30.847362	-90.127984	24	WASHINGTON PARISH	7053WGRNDS1212T	GRAND ISLE SHIPYARD INC	40	NANA DEVELOPMENT CORP	1212 TAFT ST
29.9396	-90.18957	24	JEFFERSON PARISH	70123XCHMN6120J	X-CHEM LLC	71	CLARIANT CORP	6120 JEFFERSON HWY
29.97785	-90.25007	24	JEFFERSON PARISH	70062SPRKL601MA	SPARKLETTS WATER SYSTEMS AQUA VEND	118	MCKESSON CORP	601 MARIA ST.
29.499305	-90.328678	24	LAFOURCHE PARISH	70345GLLNM1621E	GALLIANO MARINE SERVICES LLC	28	EDISON CHOUEST OFFSHORE	16201 E MAIN ST
29.989093	-90.457027	24	ST CHARLES PARISH	70057GRCCH7760R	IMC PHOSPHATES MP INC. TAFT PLANT	214	IMC GLOBAL INC	17245 RIVER RD.
30.55793	-91.20132	24	EAST BATON ROUGE PARISH	70807LCHMN12537	LE CHEM INC.	173		12537 SCENIC HWY.
29.983739	-91.783565	24	IBERIA PARISH	70560BGMCWCURTI	BIG MAC WELDING INC.	311		CURTIS LN.
30.0413	-91.874141	24	IBERIA PARISH	70560PRDVT1218H	AVIATION EXTERIORS LOUISIANA INC	117	TRAVEL BY US	1218 HANGAR DR
30.230062	-93.294505	24	CALCASIEU PARISH	70669JPTRCPETEM	JUPITER CHEMICALS INC.	132	TESSENDERLO KERLEY INC	PETE MANENA RD.
29.83759	-90.04792	23	PLAQUEMINES PARISH	70037KNCLN2805E	KENCOIL INC	80		2805 ENGINEERS RD
29.899884	-90.078477	23	JEFFERSON PARISH	70059HYWLK800PE	HAY WILK GALVANIZING INC	94		800 PETERS RD
29.93989	-90.18926	23	JEFFERSON PARISH	70123CNTNR6000J	GREIF PACKAGING LLC	71	GREIF INC	6000 JEFFERSON HWY
29.94409	-90.19248	23	JEFFERSON PARISH	70123TLSST325HO	ATLAS STEEL & WIRE GERDAU AMERISTEEL US INC	105	GERDAU AMERISTEEL US INC	325 HORD ST
29.94707	-90.19255	23	JEFFERSON PARISH	70123WCHMN5734S	WECHEM INC	105		5734 SUSITNA DR
29.97699	-90.2401	23	JEFFERSON PARISH	70062PLLRN700JA	PELLERIN MILNOR CORP.	83		700 JACKSON ST.
29.985078	-90.453863	23	ST CHARLES PARISH	70057CCDNTLAHWA	OCCIDENTAL CHEMICAL CORP. TAFT AMMONIA TERMINAL	103	OCCIDENTAL PETROLEUM CORP	LA HWY. 3142
31.049037	-92.037929	23	AVOYELLES PARISH	71350STRMN233HW	ST ROMAIN OIL CO LLC	73		233 HWY 1186
30.186553	-93.340252	23	CALCASIEU PARISH	70602CTGPTHIGHW	CITGO PETROLEUM CORP	128	CITGO HOLDING INC.	1601 HWY 108 E
29.930278	-89.943889	22.5	ST BERNARD PARISH	70075MRPHY2500E	VALERO REFINING - MERAUX LLC MERAUX REFINERY	120	VALERO ENERGY CORP	2500 E ST BERNARD HWY
30.01781	-89.93145	22	ORLEANS PARISH	70129HNSNP1321L	FORTERRA PIPE & PRECAST - NEW ORLEANS	40	FORTERRA INC	13201 OLD GENTILLY RD
30.02626	-90.03014	22	ORLEANS PARISH	70126NLBRD8000J	BAROID DRILLING FLUIDS INC.	70	DRESSER INDUSTRIES INC	8000 JOURDON
29.95052	-90.055	22	ORLEANS PARISH	70114BLLNG435PO	BOLLINGER ALGIERS L.L.C.	151	BOLLINGER SHIPYARDS LOCKPORT LLC	434 POWDER ST
29.90193	-90.12848	22	JEFFERSON PARISH	70073THCLT7500F	KNIGHT-CELOTEX LLC	114	KNIGHT INDUSTRIES LLC	7500 FOURTH ST
30.056742	-90.52429	22	ST JOHN THE BAPTIST PARIS	*	*	77	E I DU PONT DE NEMOURS & CO	560 HIGHWAY 44
30.482695	-90.921592	22	LIVINGSTON PARISH	70727DLTPR9929F	DELTA ENVIRONMENTAL PRODUCTS	224	PENTAIR INC	8263 FLORIDA BLVD
30.21937	-91.83838	22	ST MARTIN PARISH	7058WSTBLT538MA	STABILTEC DOWNHOLE TOOLS	367		5308 MAIN HWY
30.22324	-93.15612	22	CALCASIEU PARISH	70615NRTHR4400L	NORTHROP GRUMMAN CORP.	168	NORTHROP GRUMMAN CORP	4400 SEN. J. B. JOHNSTON AVE.
30.223148	-93.156224	22	CALCASIEU PARISH	70602BNGLS4400L	BOEING LOUISIANA INC.	166	BOEING CO	4400 LEGION ST.
30.302057	-89.842076	21	ST TAMMANY PARISH	70450STHRNHIGHW	SOUTHERN COATINGS INC.	165	PRATT & LAMBERT UNITED INC	2447 COVINGTON HWY.
29.82798	-90.02213	21	PLAQUEMINES PARISH	70143SNVYNBELLE	US NAVY NAVAL AIR STATION JOINT RESERVE BASE NEW ORLEANS	44	US DEPARTMENT OF DEFENSE	BELLE CHASSE HWY (LA23)
30.02235	-90.02459	21	ORLEANS PARISH	70126SGYPS5701L	US GYPSUM CO	35	USG CORP	5701 LEWIS RD
29.85168	-90.02554	21	PLAQUEMINES PARISH	70037CHGKP1610E	CMP COATINGS INC	58	CHUGOKU AMERICA HOLDINGS INC	1610 ENGINEERS RD
30.01329	-90.02556	21	ORLEANS PARISH	70186MLPRK5100J	MILPARK DRILLING FLUIDS NEW ORLEANS BARITE GRINDING FACILITY	85	BAKER HUGHES INC	5100 JOURDAN RD., P.O. BOX 26335
29.84316	-90.03898	21	PLAQUEMINES PARISH	70037HBSNG2402E	HOBSON GALVANIZING INC	22	AZZ INC	2402 ENGINEERS RD
29.8642	-90.06505	21	JEFFERSON PARISH	70058NRGYC2900P	BREDERO PRICE HARVEY PLANT	45		2900 PETERS RD
29.88758	-90.07416	21	JEFFERSON PARISH	70058VNSCP1255P	GREIF USA (DBA GREIF HARVEY DCS HARVEY)	58	GREIF USA	1255 PETERS RD
30.048591	-90.630941	21	ST JOHN THE BAPTIST PARIS	70051NLCCHRIVER	NALCO CO	158	ECOLAB INC	3599 HIGHWAY 44
30.48742	-90.92615	21	LIVINGSTON PARISH	70727BRCNNEDENC	BERCEN INC SOUTHERN DIV	92	CRANSTON PRINT WORKS CO	30140 EDEN CHURCH RD
30.48703	-90.92627	21	LIVINGSTON PARISH	70726DLLCM9813J	ADELL COMPOUNDING	92	ADELL PLASTICS	9813 JC SUMMERS LN
30.032263	-91.863076	21	IBERIA PARISH	7056WMLTCH341WE	MULTI-CHEM GROUP NEW IBERIA FACILITY	170	HALLIBURTON ENERGY SERVICES INC.	3401 W ADMIRAL DOYLE DR
30.252222	-93.284444	21	CALCASIEU PARISH	70669GRGGL1600V	WESTLAKE LAKE CHARLES NORTH	82	WESTLAKE CHEMICAL CORP	1600 VCM PLANT RD
30.193843	-93.37907	21	CALCASIEU PARISH	70663BGTHRHIGHW	ALAC LAKE CHARLES ASU	107		3900 HWY 27 S
32.469444	-93.799444	21	CADDO PARISH	71109LBBYG4302J	LIBBEY GLASS INC	24	LIBBEY GLASS INC	4302 JEWELLA AVE
30.328775	-89.761158	20	ST TAMMANY PARISH	70458CPTLSUS11H	CMC STEEL FABRICATORS INC DBA CMC CAPITOL STEEL-SLIDELL	112	COMMERCIAL METALS CO	38324 HAAS RD
29.86873	-90.01449	20	PLAQUEMINES PARISH	70037LFRGN65ENG	LAFARGE NORTH AMERICAN INC ENGINEER RD RMX	21	LAFARGE NORTH AMERICA	605 ENGINEERS RD
29.842636	-90.057366	20	JEFFERSON PARISH	70059GRTNM4640P	BOLLINGER GRETNA LLC	96	BOLLINGER SHIPYARDS INC	4640 PETERS RD
30.476361	-90.457103	20	TANGIPAHOA PARISH	70404TKVLVHWY51	CAMERON INTERNATIONAL CORP	159	CAMERON INTERNATIONAL CORP	2175 SW RAILROAD AVE
29.80743	-90.82977	20	LAFOURCHE PARISH	70302CMCND244HW	JOHN DEERE THIBODAUX	105	DEERE & CO	244 HWY 3266
32.481819	-93.774645	20	CADDO PARISH	71103WLSNF2400K	WILSON FOODS CORP	20	FOODBRANDS AMERICA INC	2400 KINGS HWY
29.87011	-90.06729	19	JEFFERSON PARISH	7005WFBRGL28PET	FIBERGLASS SOLUTIONS LLC	47		2800 PETERS RD
29.91052	-90.0731	19	JEFFERSON PARISH	70058WTCCR1805F	CROMPTON CORP	53	CROMPTON CORP	1805 4TH ST
29.94173	-90.19122	19	JEFFERSON PARISH	70123TLSST223HO	ATLAS STEEL & WIRE CORP.  AMERISTEEL DIV.	80	AMERISTEEL CORP	223 HORD ST.
29.95681	-90.26952	19	JEFFERSON PARISH	70094CYRND18RIV	EVONIK CYRO LLC	111	EVONIK CORP	10800 RIVER RD
30.48656	-90.92654	19	LIVINGSTON PARISH	70726STRLN30113	STARLING INC	92		30113 EDEN CHURCH RD
29.958889	-90.270472	17	JEFFERSON PARISH	70094MRCNC10800	CORNERSTONE CHEMICAL CO-(FORTIER CHEM MFG COMPLEX)	100	CSTN HOLDINGS INC	10800 RIVER RD
30.000964	-90.403863	17	ST CHARLES PARISH	70079SHLLL1205R	SHELL NORCO CHEMICAL PLANT	68	SHELL OIL CO	15536 RIVER RD
29.80461	-90.8211	17	LAFOURCHE PARISH	70301GBRTL1201S	GAUBERT OIL CO INC	97		1201 ST PATRICK HWY
30.284435	-93.289873	17	CALCASIEU PARISH	70669NTRGY3500H	ENTERGY ROY S NELSON PLANT	90	ENTERGY CORP	3500 HO US TON RIVER RD
30.20925	-93.34463	17	CALCASIEU PARISH	70663RSNSY2885S	RESIN SYSTEMS INC	164		1586 SWISCO RD
29.87758	-90.07063	15	JEFFERSON PARISH	70058SLTHL2226P	SALATHE OIL CO.	90		2226 PETERS RD.
29.681637	-91.456385	15	ST MARY PARISH	70522CLMBNHIGHW	BIRLA CARBON USA INC	43	ADITYA BIRLA GROUP	370 COLUMBIAN CHEMICALS LN
30.03441	-91.86847	15	IBERIA PARISH	70560HLLBR3811T	HALLIBURTON ENERGY SERVICES CPS MANUFACTURING NEW IBERIA	54	HALLIBURTON CO INC	3811 3RD ST.
30.18079	-92.0198	15	LAFAYETTE PARISH	70508CDNBT700KA	ACADIANA BOTTLING CO. INC.	56		700 KALISTE SALOOM RD.
30.234426	-92.725189	14	JEFFERSON DAVIS PARISH	7058WMTLPL1455F	METALPLATE GALVANIZING LP	88	METALPLATE GALVANIZING LP	14055 FARM SUPPLY RD
30.234301	-93.126616	14	CALCASIEU PARISH	70615GLFCS627LE	GULF COAST CHEMICAL LLC	65	GULF COAST COS INC	6207 LESLIE LN
29.95862	-90.27179	13	JEFFERSON PARISH	70094KMRWT18RIV	KEMIRA CHEMICALS INC	26	KEMIRA CHEMICALS INC	10800 RIVER RD
30.232356	-93.28753	9	CALCASIEU PARISH	70669LQDRCCOLUM	ALAC WESTLAKE ASU	25		1093 COLUMBIA SOUTHERN RD
29.94685	-90.02265	0	ORLEANS PARISH	70114VNDLN3101P	AVONDALE INDUSTRIES INC ALGIERS DIV.	0	AVONDALE INDUSTRIES INC	3101 PATTERSON RD.
29.85683	-90.06245	0	JEFFERSON PARISH	7005WFMTSH364PE	FMT SHIPYARD & REPAIR LLC	0		3640 PETERS RD
29.9603	-90.08732	0	ORLEANS PARISH	70119DXBRW2401T	DIXIE BREWING CO INC	0		2401 TULANE AVE
29.95948	-90.10275	0	ORLEANS PARISH	70125LSNCC1050S	LOUISIANA COCA-COLA BOTTLING CO LTD	0	COCA-COLA ENTERPRISES INC	1050 S JEFFERSON DAVIS PKWY
29.97431	-90.15261	0	JEFFERSON PARISH	70001DLTPT3011L	SAFETY-KLEEN SYSTEMS - METAIRIE	0	CLEAN HARBORS INC	3000 AIRLINE DR
29.134052	-90.198787	0	LAFOURCHE PARISH	7035WCPRTX3ADAM	C-PORT 3	0		635 ADAM TED GISCLAIR RD
30.002147	-90.397025	0	ST CHARLES PARISH	70079CCRBN81PRS	RAIN CII CARBON LLC	0	RAIN CII CARBON LLC	801 PROSPECT AVE
29.987341	-90.445067	0	ST CHARLES PARISH	70057NNCRBHWY31	ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP	0	THE DOW CHEMICAL CO	355 LA HWY 3142 (GATE 1)
29.98553	-90.44728	0	ST CHARLES PARISH	7005WRKMML355HW	ARKEMA COATING RESINS	0	ARKEMA DELAWARE INC	355 HIGHWAY 3142
30.059161	-90.56423	0	ST JOHN THE BAPTIST PARIS	70084DTCHM534WE	DATACHEM INC.	0		711 W. 10TH AVE.
30.06271	-90.58817	0	ST JOHN THE BAPTIST PARIS	7005WRPRDC4663W	AIR PRODUCTS & CHEMICALS INC - GARYVILLE SMR	0	AIR PRODUCTS & CHEMICALS INC	4663 WEST AIRLINE HWY. (WITHIN MARATHON PETROLEUM
30.061314	-90.599295	0	ST JOHN THE BAPTIST PARIS	7008WLFRGR452TE	LAFARGE HAGAN PLANT	0	LAFARGE NA	452 TERRE HAUTE RD
30.0677	-90.60779	0	ST JOHN THE BAPTIST PARIS	70051PSLNP1EPSI	PINNACLE POLYMERS	0	POLYCHIM USA INC	ONE PINNACLE AVE
30.05955	-90.666842	0	ST JAMES PARISH	70052GRMRC114JE	RAIN CII CARBON LLC	0	RAIN CII CARBON LLC	1140 JEFFERSON HWY
30.04918	-90.68403	0	ST JAMES PARISH	70052CLNLS129FI	LOUISIANA SUGAR REFINERY (LSR)	0	LSR-LOUISIANA SUGAR REFINERING LLC	1230 S FIFTH AVE
29.68754	-90.78492	0	TERREBONNE PARISH	7035WHWCMT3639W	HOWCO METALS MANAGEMENT LLC	0	HOWCO METALS MANAGEMENT LLC	3639 W PARK AVE
29.7854	-90.81326	0	LAFOURCHE PARISH	70301QPLNC800SA	QPL INC	0		800 S ACADIA RD
29.79889	-90.85668	0	LAFOURCHE PARISH	70301LFRCHPOBOX	LAFOURCHE SUGARS CORP.	0		141 LEIGHTON QUARTERS RD.
30.203595	-91.009457	0	ASCENSION PARISH	7073WDYNMC36187	REG GEISMAR LLC	0	RENEWABLE ENERGY GROUP INC	36187 HWY 30
30.22847	-91.05435	0	ASCENSION PARISH	70734LLDSGHWY31	HONEYWELL INTERNATIONAL INC GEISMAR PLANT	0	HONEYWELL INTERNATIONAL INC	5525 HWY 3115
30.26806	-91.14767	0	IBERVILLE PARISH	7076WFLPMN2679H	FLOPAM INC	0	SNF HOLDING CO	26790 HWY 405
30.553364	-91.202428	0	EAST BATON ROUGE PARISH	70807HCHST11911	DELTECH CORP	0		11911 SCENIC HWY
29.707659	-91.263104	0	ST MARY PARISH	70380CMRNN37HWY	CAMERON INTERNATIONAL CORP	0	SCHLUMBERGER HOLDINGS CORP	3007 HWY 182
29.691041	-91.269827	0	ST MARY PARISH	70380STMRYCORNE	AZZ GALVANIZING - MORGAN CITY	0	AZZ INC	1618 HWY 182 E
29.68057	-91.277293	0	ST MARY PARISH	7038WCMRNN55HIG	CAMERON INTERNATIONAL CORP	0	SCHLUMBERGER HOLDINGS CORP	585 HIGHWAY 90 EAST
29.8042	-91.4935	0	ST MARY PARISH	70538STRLNSTERL	STERLING SUGARS INC.	0		609 IRISH BEND RD.
30.15771	-91.82103	0	ST MARTIN PARISH	70582NNNDRHIGHW	MARTIN MILLS INC.	0	FRUIT OF THE LOOM INC	6261 MAIN HWY.
30.14614	-91.94132	0	LAFAYETTE PARISH	7051WNVGMM21IDA	NOV GAMMALOY BROUSSARD	0	NATIONAL OILWELL VARCO LP	201 IDA RD
30.56982	-92.07645	0	ST LANDRY PARISH	70570FMCCRHWY18	FMC CORP AGRICULTURE PRODUCTS GROUP	0	FMC CORP	100 ST LOUIS  AVE
32.6907	-92.0826	0	OUACHITA PARISH	71280NGSCHLAHWY	ANGUS CHEMICAL CO	0		350 LOUISIANA HWY 2
30.71606	-92.265061	0	EVANGELINE PARISH	70586CMRNRNO6HO	CAMERON INTERNATIONAL CORP	0	SCHLUMBERGER HOLDINGS CORP	257 HOLLOWAY BLVD
30.236389	-93.266389	0	CALCASIEU PARISH	70669RCCHM900AI	LYONDELL CHEMICAL CO	0	LYONDELL CHEMICAL CO INC	900 INTERSTATE 10 W
30.232296	-93.286833	0	CALCASIEU PARISH	70669RLQDM1095P	AIR LIQUIDE AMERICA CORP	0		1091-A  PPG DR
30.227017	-93.298194	0	CALCASIEU PARISH	70664CRTNTPETEM	CERTAINTEED CORP	0	SAINT-GOBAIN CORP	3300 PETE MANENA RD
30.23701	-93.31239	0	CALCASIEU PARISH	70663LPHCH4809E	ALPHACHEM INC.	0	ENCLEAN INC	4809 E. NAPOLEON ST.
32.450347	-93.771517	0	CADDO PARISH	71108CRYST6140U	CRYSTAL CLEAN SERVICES LLC	0		6140 UNION AVE
32.39118	-93.80734	0	CADDO PARISH	71118TTNFR9595M	AVAYA INC	0	AVAYA INC	2929 BAIRD RD
32.90203	-93.98217	0	CADDO PARISH	71082LYMPCHWY1N	OLYMPIC FASTENERS USA INC	0	GESIPA FASTENERS USA INC	1830 N PINE
30.6283	-117.41315	0	EAST BATON ROUGE PARISH	70791MTCHS18585	US COMPOSITE PIPE SOUTH	0	KEN THOMPSON INC (KTI)	18585 SAMUELS RD
