MAX(SubmissionYear),FacilityID,FacilityNumber,FRSID,Latitude,Longitude,LLOverridden,GridCode,X,Y,LatLongSource,LLYear,LLNotes,RadialDistance,FacilityName,Street,City,County,State,ZIPCode,ZIP9,FIPS,STFIPS,DUNS,ParentDUNS,ParentName,StandardizedParentCompany,Region,FederalFacilityFlag,FederalAgencyName,PublicContactName,PublicContactPhone,PublicContactPhoneExtension,PublicContactEmail,StackHeight,StackVelocity,StackDiameter,StackTemperature,StackHeightSource,StackVelocitySource,StackDiameterSource,StackTemperatureSource,StackHeightNEIYear,StackVelocityNEIYear,StackDiameterNEIYear,StackTemperatureNEIYear,ChromHexPercent,ChromSource,NewIndustryFlag,ModeledNAICS,NAICSCode3Digit,NAICSCode4Digit,NAICSCode5Digit,NAICS1,NAICS2,NAICS3,NAICS4,NAICS5,NAICS6,SIC1,FinalReach,FinalCOMID,ReachSource,DistanceToReach,HEM3ID,DistanceToHEM3,LLConfirmed,WaterReleases,ModeledReleases,ModChromReleases,DistanceToTribalLand,TribalLandName,FullNameTribalLand
2014,75006VNYLX1420V,47092,110002130792,32.95858,-96.90974,0,14,-104,1357,FRS,2019,NULL,NULL,OMEGA PLASTICS LLC,1420 VINYLEX DR,CARROLLTON,DALLAS,TX,75006,75006,48113,48,92322783,NULL,NA,NA,6,C,NULL,JEREMY SHAFFER,9722454525,259,JSS@OMEGAPLASTICS.COM,9.4,9.7,0.7,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.109999999,6DigitNAICS,NULL,326121,326,3261,32612,326121,NULL,NULL,NULL,NULL,NULL,3082,NULL,1279586,NULL,168.3558323,3927,13220.02692,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,75006WSTRN1735S,47093,110001866856,32.96858,-96.92269,0,14,-106,1358,FRS,2019,NULL,NULL,WESTERN EXTRUSIONS CORP,1735 SANDY LAKE RD,CARROLLTON,DALLAS,TX,75006,75006,48113,48,99929986,NULL,NA,NA,6,C,NULL,RONALD  WILKINS,5127510585,NULL,RWILKINS@WESTERNEXTRUSIONS.COM,9.8,13.2,1.1,349.8,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.029999999,6DigitNAICS,NULL,331318,331,3313,33131,331318,NULL,NULL,NULL,NULL,NULL,3354,NULL,1279574,NULL,1543.666698,3927,12811.41757,NULL,1,1,NULL,NULL,NULL,NULL
2007,75007VRLNT1434P,47094,110022523866,32.993087,-96.922229,0,14,-106,1362,FRS,2019,NULL,NULL,VAREL INTERNATIONAL-CARBIDE PLANT,1434 PATTON PL SUITE 106,CARROLLTON,DENTON,TX,75007,75007,48121,48,NA,NA,VAREL HOLDINGS,NULL,6,C,NULL,MICHAEL CAMPBELL,9725120476,NULL,MCAMPBELL@VARELINTL.COM,9.1,8.4,0.5,321.5,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,333515,333,3335,33351,333515,NULL,NULL,NULL,NULL,NULL,3545,NULL,1279562,NULL,503.399835,3927,14627.96308,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,75009FNNTRFM289,47095,110002470102,33.33321,-96.78352,0,14,-89,1408,FRS,2019,NULL,NULL,CHEMTRADE SULFATE SOLUTIONS INC,1055 N LOUISANA,CELINA,COLLIN,TX,75009,75009,48085,48,154694442,201126559,CHEMTRADE HOLDCO US INC,CHEMTRADE LOGISTICS INC,6,C,NULL,ALFREDO FIERRO,9723822381,103,AFIERRO@CHEMTRADELOGISTICS.COM,16.6,9.1,0.7,360.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.25,6DigitNAICS,NULL,325180,325,3251,32518,325180,NULL,NULL,NULL,NULL,NULL,2819,NULL,1278502,NULL,319.7035705,53914,24779.42276,NULL,1,1,NULL,NULL,NULL,NULL
2018,7500WFJFLM113WJ,47096,110055475383,32.975693,-96.916047,0,14,-105,1359,FRS,2019,NULL,NULL,FUJIFILM ULTRA PURE SOLUTIONS INC,1130 W JACKSON RD,CARROLLTON,DALLAS,TX,75006,75006,48113,48,80766497,197596625,FUJIFILM ELECTRONIC MATERIALS USA INC.,FUJIFILM ELECTRONIC MATERIALS USA INC,6,C,NULL,MARK CLINE,9725125854,NULL,MARK.CLINE@FUJIFILM.COM,10.7,7.1,0.6,317.6,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.25,6DigitNAICS,NULL,325998,325,3259,32599,325998,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1279574,NULL,1166.656451,3927,13782.60186,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,7500WLGCYV1813K,47097,110070244712,32.959886,-96.877196,0,14,-101,1357,FRS,2019,NULL,NULL,LEGACY VINYL WINDOWS,1813 KELLY BLVD,CARROLLTON,DALLAS,TX,75006,75006,48113,48,75007473,26389254,BORAL INDUSTRIES INC,BORAL INDUSTRIES INC,6,C,NULL,PAUL BARRON,5125606763,NULL,PBARRON@BORAL.COM,9.4,9.7,0.7,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.970000029,6DigitNAICS,NULL,326199,326,3261,32619,326199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1279586,NULL,797.3794058,13960,12788.34425,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2017,7500WRHNLN171VA,47098,110034715967,32.9584,-96.87946,0,14,-101,1357,FRS,2019,NULL,NULL,RHINO LININGS CORP,1701 VANTAGE DR SUITE 210,CARROLLTON,DALLAS,TX,75006,75006,48113,48,NA,NULL,NA,NA,6,C,NULL,SANDY ROBERTS,8584106040,NULL,SROBERTS@RHINOLININGS.COM,7.7,2,0.6,322,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,1,424690,424,4246,42469,424690,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1279586,NULL,842.1866013,13960,12668.83894,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2016,7500WTRHSP182NJ,47099,110070070849,32.9625,-96.89001,0,14,-102,1357,FRS,2019,NULL,NULL,"TREEHOUSE PRIVATE BRANDS, INC.",1820 N JOSEY LN,CARROLLTON,DALLAS,TX,75006,75006,48113,48,300624857,NA,TREEHOUSE FOODS INC,TREEHOUSE FOODS INC,6,C,NULL,JUSTIN VANNOY,9728201548,NULL,JUSTIN.VANNOY@TREEHOUSEFOODS.COM,10.1,7.6,0.4,422,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,311824,311,3118,31182,311824,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1279586,NULL,535.1859611,13960,13349.35138,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,7500WWTNCX4121I,47100,110070244763,33.02099,-96.84823,0,14,-97,1365,FRS,2019,NULL,NULL,WOOT INC,4121 INTERNATIONAL PKWY,CARROLLTON,DENTON,TX,75007,75007,48121,48,827770173,884745530,AMAZONCOM LLC,AMAZONCOM LLC,6,C,NULL,MICHAEL BOESE,2143263468,NULL,BOESE@AMAZON.COM,9.8,9,0.6,373.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,323113,323,3231,32311,323113,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1278564,NULL,1757.844071,13960,19348.48981,NULL,NULL,1,NULL,NULL,NULL,NULL
2004,75013PHTRN601MI,47101,110000456088,33.094925,-96.677334,0,14,-78,1375,FRS,2019,NULL,NULL,PHOTRONICS INC,601 MILLENNIUM DR,ALLEN,COLLIN,TX,75013,75013,48085,48,84797745,84797745,PHOTRONICS INC,NULL,6,C,NULL,NULL,NULL,NULL,NULL,10.3,8.6,0.6,309.5,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,333315,333,3333,33331,333315,NULL,NULL,NULL,NULL,NULL,3861,NULL,1292180,NULL,1391.646222,53914,12474.52128,NULL,NULL,1,NULL,NULL,NULL,NULL
2003,75015BBTTL1921H,47102,110002130809,32.87162,-96.9749,0,14,-112,1345,FRS,2019,NULL,NULL,ABBOTT LABORATORIES - DIAGNOSTIC DIV,1921 HURD DR,IRVING,DALLAS,TX,75038,75038,48113,48,1304602,1304602,ABBOTT LABORATORIES,NULL,6,C,NULL,MIKE COLLINS,9725186562,NULL,NULL,11.3,10.6,0.6,328.7,Fac Spec,Fac Spec,Fac Spec,NAICS 4 Digit,2005,2005,2005,2014,0.340000004,Default,NULL,334511,334,3345,33451,334511,NULL,NULL,NULL,NULL,NULL,3845,NULL,1279640,NULL,709.5241499,3927,6276.210295,NULL,NULL,1,NULL,NULL,NULL,NULL
2012,75015BNGLC3131S,47103,110000823752,32.87151,-96.98633,0,14,-113,1345,FRS,2019,NULL,NULL,BAE SYSTEMS IRVING,3131 STORY RD W,IRVING,DALLAS,TX,75038,75038,48113,48,43183123,2235182,BAE SYSTEMS INC,BAE SYSTEMS INC,6,C,NULL,KEITH PERRY,9726593201,NULL,KEITH.PERRY@BAESYSTEMS.COM,7.6,9.1,0.4,299.8,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2011,2011,2011,2011,0.209999993,6DigitNAICS,NULL,336413,336,3364,33641,336413,NULL,NULL,NULL,NULL,NULL,3728,NULL,1279640,NULL,635.9939257,3927,5387.658026,NULL,NULL,1,NULL,NULL,NULL,NULL
1989,75016HTCHS1505W,47104,110002130818,32.88158,-96.97505,0,14,-112,1346,FRS,2019,NULL,NULL,HITACHI SEMICONDUCTOR (AMERICA) INC,1505 WALNUT HILL LN,IRVING,DALLAS,TX,75016,75016,48113,48,NA,113314264,HITACHI AMERICA LTD INC,NULL,6,C,NULL,HUGO GOPFFARTH,2145181501,NULL,NULL,10.1,8.6,0.6,310.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,334413,334,3344,33441,334413,NULL,NULL,NULL,NULL,NULL,3674,NULL,1279628,NULL,858.8747401,3927,5785.535468,NULL,NULL,1,NULL,NULL,NULL,NULL
1992,75019NTNNC850NO,47105,110001878166,32.990693,-96.97195,0,14,-111,1361,FRS,2019,NULL,NULL,NUTONE INC,"850 N LAKE DR, SUITE 500",COPPELL,DALLAS,TX,75019,75019,48113,48,NA,41610569,WILLIAMS HOLDINGS INC,NULL,6,C,NULL,WOODSON BARRINGER,2144627627,NULL,NULL,12.5,10.3,0.6,297,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,335211,335,3352,33521,335211,NULL,NULL,NULL,NULL,NULL,3634,NULL,1287703,NULL,276.8544379,3927,11582.40408,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,7501WCPPLL18EBE,47106,110006688469,32.95175,-96.94173,0,14,-108,1356,FRS,2019,NULL,NULL,LATTIMORE MATERIALS CORP-COPPELL RM,1800 E BELTLINE,COPPELL,DALLAS,TX,75019,75019,48113,48,NA,622258929,HOLCIM (US) INC,HOLCIM PARTICIPATIONS (US),6,C,NULL,MARILYN  JONES,9722214646,NULL,MARILYN.JONES@AGGREGATE-US.COM,9.8,7.9,0.8,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,327320,327,3273,32732,327320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1279694,NULL,251.2331394,3927,10280.01225,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,7501WCPPLL61NHW,47107,110017693691,32.986392,-97.016596,0,14,-117,1361,FRS,2019,NULL,NULL,COPPELL PLANT,601 N HWY 121,COPPELL,DALLAS,TX,75019,75019,48113,48,969962146,969962146,ARGOS USA CORP,ARGOS USA CORP,6,C,NULL,JENNIFER WARNER,9726210999,NULL,JWARNER@ARGOS-US.COM,9.8,7.9,0.8,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,327320,327,3273,32732,327320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1287145,NULL,80.50941908,3927,9727.527544,NULL,1,1,NULL,NULL,NULL,NULL
1995,75020CNWYL1405W,47108,110001871118,33.76547,-96.55456,0,14,-63,1468,FRS,2019,NULL,NULL,AGP REFINERIES LC,1405 W WASHINGTON,DENISON,GRAYSON,TX,75020,75020,48181,48,5275631,5275631,AG PROCESSING INC,NULL,6,C,NULL,ROGER REYNOLDS,9038709165,NULL,NULL,17.7,10.4,0.7,344.3,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,311225,311,3112,31122,311225,NULL,NULL,NULL,NULL,NULL,2079,NULL,8349919,NULL,233.1452206,53914,65184.0857,NULL,NULL,NULL,NULL,2.684594546,The Chickasaw Nation,The Chickasaw Nation
2018,75020FLRSTFUNDA,47109,110025333887,33.785472,-96.554459,0,14,-63,1471,FRS,2019,NULL,NULL,FLORESTONE PRODUCTS CO INC,1215 WAYNE CABANISS DR,DENISON,GRAYSON,TX,75020,75020,48181,48,NA,9168592,FLORESTONE PRODUCTS CO INC,FLORESTONE PRODUCTS CO INC,6,C,NULL,RON FLORES,5596614171,NULL,RON@FLORESTONE.COM,22.9,11.6,1.8,291.5,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.180000007,4DigitNAICS,NULL,326191,326,3261,32619,326191,NULL,NULL,NULL,NULL,NULL,3088,NULL,8349919,NULL,991.8208146,53914,67405.90403,NULL,NULL,1,NULL,2.183748873,The Chickasaw Nation,The Chickasaw Nation
1988,75020JMMNFHWY75,47110,110006525055,33.808537,-96.538596,0,14,-61,1474,FRS,2019,NULL,NULL,JM MANUFACTURING CO INC,HWY 75 N,DENISON,GRAYSON,TX,75020,75020,48181,48,NA,62486238,FORMOSA PLASTICS CORP USA,NULL,6,C,NULL,BOB LEA,2144656390,NULL,NULL,9.4,9.7,0.7,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,5DigitNAICS,NULL,326122,326,3261,32612,326122,NULL,NULL,NULL,NULL,NULL,3084,NULL,8350527,NULL,1483.222995,53914,70052.32994,NULL,NULL,1,NULL,0.865893676,The Chickasaw Nation,The Chickasaw Nation
2018,75020KWKST2600N,47111,110000598684,33.780925,-96.555401,0,14,-63,1470,FRS,2019,NULL,NULL,HHI DENISON,2600 N HWY 91,DENISON,GRAYSON,TX,75020,75020,48181,48,NA,1951946,SPECTRUM BRANDS INC,SPECTRUM BRANDS INC,6,C,NULL,ROB ALEXANDER,9034637976,NULL,ROB.ALEXANDER@SPECTRUMBRANDS.COM,11.2,7.4,0.6,374.8,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2014,2014,2014,2014,0.340000004,Default,NULL,332510,332,3325,33251,332510,NULL,NULL,NULL,NULL,NULL,3499,NULL,8349919,NULL,658.2009362,53914,66896.66799,NULL,1,1,1,2.286445661,The Chickasaw Nation,The Chickasaw Nation
1990,75020KWNRCMACGR,47112,110002130827,33.77894,-96.56224,0,14,-64,1470,FRS,2019,NULL,NULL,KAWNEER CO INC,2011 MACGREGOR DR,DENISON,GRAYSON,TX,75020,75020,48181,48,81747735,57830952,ALUMAX INC,NULL,6,C,NULL,JAMES A. DION,9034658710,NULL,NULL,15.5,10.8,1.2,358.7,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,331316,331,3313,33131,331316,NULL,NULL,NULL,NULL,NULL,3354,NULL,8349919,NULL,949.3571199,53914,66648.68893,NULL,NULL,1,NULL,2.64938478,The Chickasaw Nation,The Chickasaw Nation
2007,75020LCBLD1601C,47113,110000456097,33.781994,-96.556822,0,14,-63,1470,FRS,2019,NULL,NULL,ALCOA HOME EXTERIORS INC DENISON TEXAS,1601 COMMERCE BLVD,DENISON,GRAYSON,TX,75020,75020,48181,48,4239000,1339472,ALCOA INC,NULL,6,C,NULL,TERRY BASS,8164268464,NULL,TERRY.BASS@PLYGEM.COM,9.9,9.3,0.7,299.8,Fac Spec,Fac Spec,Fac Spec,NAICS 4 Digit,2005,2005,2005,2014,0.970000029,6DigitNAICS,NULL,326199,326,3261,32619,326199,NULL,NULL,NULL,NULL,NULL,3089,NULL,8349919,NULL,829.0599966,53914,67009.21663,NULL,1,1,1,2.351307938,The Chickasaw Nation,The Chickasaw Nation
1997,75020NBSCF2700T,47114,110000503624,33.77625,-96.57885,0,14,-66,1469,FRS,2019,NULL,NULL,NABISCO INC,2700 TEXOMA DR,DENISON,GRAYSON,TX,75020,75020,48181,48,49005630,101241107,NABISCO INC,NULL,6,C,NULL,HENRY SANDBACH,9736827098,NULL,NULL,17.7,10.4,0.7,344.3,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,311225,311,3112,31122,311225,NULL,NULL,NULL,NULL,NULL,2079,NULL,8349935,NULL,1598.298183,53914,66307.89373,NULL,NULL,1,NULL,2.978860952,The Chickasaw Nation,The Chickasaw Nation
1999,75020PLLSB3400T,47115,110000501314,33.781942,-96.587299,0,14,-67,1470,FRS,2019,NULL,NULL,PILLSBURY CO,3400 TEXOMA DR,DENISON,GRAYSON,TX,75020,75020,48181,48,7336084,NA,DIAGEO,NULL,6,C,NULL,PAT MURPHY,9034655650,NULL,NULL,10.1,7.6,0.4,422,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,311822,311,3118,31182,311822,NULL,NULL,NULL,NULL,NULL,2045,NULL,8349935,NULL,602.5961554,53914,66933.2182,NULL,1,1,NULL,2.696414824,The Chickasaw Nation,The Chickasaw Nation
1989,75020TXSNSGRAYS,47116,110006840115,33.71521,-96.671379,0,14,-76,1461,FRS,2019,NULL,NULL,TEXAS INSTRUMENTS INC (GCA/804),GRAYSON COUNTY AIRPORT BUILDING 804,DENISON,GRAYSON,TX,75020,75020,48181,48,49038201,NA,NA,NULL,6,C,NULL,KEITH NATHAN,2148687552,NULL,NULL,10.1,8.6,0.6,310.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,334413,334,3344,33441,334413,NULL,NULL,NULL,NULL,NULL,3679,NULL,426180,NULL,975.9266776,53914,59989.53897,NULL,NULL,1,NULL,8.382331702,The Chickasaw Nation,The Chickasaw Nation
1989,75020TXSNSHIGHW,47117,110006553336,33.783539,-96.583875,0,14,-66,1470,FRS,2019,NULL,NULL,TEXAS INSTRUMENTS INC DENISON,HWY 84 W,DENISON,GRAYSON,TX,75020,75020,48181,48,49038201,NA,NA,NULL,6,C,NULL,KEITH NATHAN,2148687552,NULL,NULL,10.1,8.6,0.6,310.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,334416,334,3344,33441,334416,NULL,NULL,NULL,NULL,NULL,3677,NULL,8350535,NULL,903.0436786,53914,67112.73139,NULL,NULL,1,NULL,2.535883592,The Chickasaw Nation,The Chickasaw Nation
1990,75020WJSMT1700W,47118,110000619563,33.76031,-96.56011,0,14,-64,1467,FRS,2019,NULL,NULL,W J SMITH WOOD PRESERVING CO,1700 W MORTON,DENISON,GRAYSON,TX,75020,75020,48181,48,66368879,44638369,KATY INDUSTRIES INC,NULL,6,C,NULL,PRESIDENT,9034656161,NULL,NULL,9.4,8.1,0.8,388.7,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,321114,321,3211,32111,321114,NULL,NULL,NULL,NULL,NULL,2491,NULL,8349919,NULL,974.7550993,53914,64586.91794,NULL,1,1,NULL,3.134745937,The Chickasaw Nation,The Chickasaw Nation
2018,75028PRMRM3151J,47119,110030993272,33.07292,-97.07942,0,14,-124,1373,FRS,2019,NULL,NULL,PREMIER MANUFACTURING LP,3151 JUSTIN RD,FLOWER MOUND,DENTON,TX,75028,75028,48121,48,NA,NULL,NA,NA,6,C,NULL,STEVEN K. MOUNCE,9728623911,204,STEVE@MOUNCE.NET,9.1,8.5,0.6,313.7,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,339910,339,3399,33991,339910,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1277212,NULL,489.4230664,3991,18518.56314,NULL,NULL,1,NULL,NULL,NULL,NULL
2016,7502WCTRPL351SU,47120,110046279442,33.726338,-96.652279,1,14,-74,1462,Manual,2019,NULL,NULL,CATERPILLAR GLOBAL MINING LLC - DENISON,3501 SOUTH FM HIGHWAY 1417,DENISON,GRAYSON,TX,75020,75020,48181,48,NA,5070479,CATERPILLAR INC,CATERPILLAR INC,6,C,NULL,CORRIE SCOTT,3096750425,NULL,SCOTT_CORRIE@CAT.COM,10.4,10.6,0.8,295.4,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.100000001,6DigitNAICS,NULL,333131,333,3331,33313,333131,NULL,NULL,NULL,NULL,NULL,NULL,NULL,425982,NULL,309.2055429,53914,61024.02016,NULL,1,1,NULL,7.863013441,The Chickasaw Nation,The Chickasaw Nation
2018,7502WDNSNN22FIE,47121,110039494507,33.71441,-96.664476,0,14,-75,1461,FRS,2019,NULL,NULL,DENISON INDUSTRIES,111 ANDERSON ST,DENISON,GRAYSON,TX,75020,75020,48181,48,174993949,NULL,NA,NA,6,C,NULL,JOSH JAMES,9037866510,NULL,JJAMES@DENISONINDUSTRIES.COM,12.2,11.5,0.9,310.9,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,331524,331,3315,33152,331524,NULL,NULL,NULL,NULL,NULL,3365,NULL,425982,NULL,1113.81915,53914,59823.94325,NULL,1,1,NULL,8.554657854,The Chickasaw Nation,The Chickasaw Nation
2018,7502WKWKST1415W,47122,110046123217,33.76545,-96.55421,0,14,-63,1468,FRS,2019,NULL,NULL,SNH DENISON,1415 W JOHNSON ST,DENISON,GRAYSON,TX,75020,75020,48181,48,NA,1951946,SPECTRUM BRANDS INC,SPECTRUM BRANDS INC,6,C,NULL,ROB ALEXANDER,9034637976,NULL,ROB.ALEXANDER@SPECTRUMBRANDS.COM,10,9.1,0.8,298.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.090000004,6DigitNAICS,NULL,332321,332,3323,33232,332321,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8349919,NULL,232.1404547,53914,65183.50984,NULL,NULL,1,NULL,2.668032287,The Chickasaw Nation,The Chickasaw Nation
2017,7502WLBRTY871DA,47123,110070070566,33.087833,-96.82562,0,14,-95,1375,FRS,2019,NULL,NULL,LIBERTY MUTUAL PORTABLE PLANT,8071 DALLAS PKWY,PLANO,COLLIN,TX,75024,75024,48085,48,969962146,969962146,ARGOS USA CORP,ARGOS USA CORP,6,C,NULL,JENNIFER WARNER,9726210999,NULL,JWARNER@ARGOS-US.COM,9.8,7.9,0.8,299.8,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,327320,327,3273,32732,327320,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1278688,NULL,2008.519312,53914,24215.12937,NULL,NULL,1,NULL,NULL,NULL,NULL
2018,75030STCHL6125W,47124,110002317403,32.89236,-96.98922,0,14,-114,1348,FRS,2019,NULL,NULL,NUSIL TECHNOLOGY (TEXAS DIVISION),6125 W CAMPUS CIR DR,IRVING,DALLAS,TX,75063,75063,48113,48,NA,NA,NUSIL TECHNOLOGY LLC,NUSIL TECHNOLOGY LLC,6,C,NULL,JEFF WESTFALL,9723491548,NULL,JEFFW@NUSIL.COM,15.2,7.7,0.6,338.4,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.340000004,Default,NULL,325212,325,3252,32521,325212,NULL,NULL,NULL,NULL,NULL,3069,NULL,1279628,NULL,731.6168616,3927,4174.879377,NULL,NULL,1,NULL,NULL,NULL,NULL
2015,75032CLMTS1635I,47125,110030476946,32.91268,-96.4249,0,14,-49,1350,FRS,2019,NULL,NULL,EKJ ENTERPRISES LP DBA COL-MET SPRAY BOOTHS,1635 INNOVATION DR,ROCKWALL,ROCKWALL,TX,75032,75032,48397,48,126584262,126584262,EKJ ENTERPRISES LP,EKJ ENTERPRISES LP,6,C,NULL,Jerry Wilkes,9727721919,NULL,jwilkes@colmetsb.com,9.7,8.6,0.6,308.1,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,NAICS 4 Digit,2014,2014,2014,2014,0.25,6DigitNAICS,NULL,332999,332,3329,33299,332999,NULL,NULL,NULL,NULL,NULL,3499,NULL,1293148,NULL,194.8112154,53911,26938.204,NULL,NULL,1,NULL,NULL,NULL,NULL
2012,75034GNBNCSOUTH,47126,110038159863,33.140549,-96.828324,0,14,-95,1382,FRS,2019,NULL,NULL,EXIDE TECHNOLOGIES FRISCO RECYCLING CENTER,7471 S FIFTH ST,FRISCO,COLLIN,TX,75034,75034,48085,48,6451090,6451090,EXIDE TECHNOLOGIES,EXIDE TECHNOLOGIES,6,C,NULL,VANESSA COLEMAN,9723352121,NULL,VANESSA.COLEMAN@NA.EXIDE.COM,31.2,18.4,1.5,305.4,Fac Spec,Fac Spec,Fac Spec,Fac Spec,2011,2011,2011,2011,0.029999999,6DigitNAICS,NULL,331492,331,3314,33149,331492,325188,,,,,3341,1.20301E+13,1278620,Outfall,1.506724836,53914,22614.16069,NULL,1,1,NULL,NULL,NULL,NULL
2008,75034HTSNN1000H,47127,110000456113,33.14809,-96.80189,0,14,-92,1383,FRS,2019,NULL,NULL,HUTSON INDUSTRIES INC.,1000 HUTSON DR,FRISCO,COLLIN,TX,75034,75034,48085,48,NA,NA,NA,NULL,6,C,NULL,J. L. HUTSON,9723358600,NULL,NA,12.5,11.1,0.9,310.9,Fac Spec,Fac Spec,Fac Spec,NAICS 4 Digit,2005,2005,2005,2014,0.340000004,Default,NULL,334413,334,3344,33441,334413,NULL,NULL,NULL,NULL,NULL,3674,NULL,1278618,NULL,979.5451756,53914,20039.75058,NULL,1,1,NULL,NULL,NULL,NULL
