TotalemploymentnumberofjobsUmp,FarmemploymentUmpPCT,MiningquarryingandoilandgasextractionUmpPCT,ConstructionUmpPCT,ForestryfishingandrelatedactivitiesUmpPCT,HealthcareandsocialassistanceUmpPCT,PerCapitapersonalincome2018,GDP2018,PercentPopulationUnder18,PercentPopulationOver65,PercentNonwhite,PercentofPopulationBelowPovertyLevel,UnemploymentRate,Populationpersquaremile2010,discuss,discussOppose,reducetax,reducetaxOppose,CO2limits,CO2limitsOppose,localofficials,localofficialsOppose,governor,governorOppose,congress,congressOppose,president,presidentOppose,corporations,corporationsOppose,citizens,citizensOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,drilloffshore,drilloffshoreOppose,drillANWR,drillANWROppose,fundrenewables,fundrenewablesOppose,rebates,rebatesOppose,mediaweekly,mediaweeklyOppose,prienv,prienvOppose,teachGW,teachGWOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose,affectweather,affectweatherOppose
10158.0,1.38,0.07,1.89,1.55,,39801.0,657507,22.97,18.68,54.65,25.33,3.5,21.5,27.41,72.55,65.27,33.2,65.4,33.02,59.57,13.78,58.59,14.47,60.61,17.37,59.23,10.69,66.92,12.38,61.25,13.0,70.07,28.24,59.46,40.36,60.51,37.46,35.29,63.14,80.95,18.15,80.07,18.79,22.28,75.61,70.1,26.26,77.28,21.89,64.22,12.97,46.36,39.03,41.71,24.15,55.51,44.38,42.33,41.71,55.02,28.38,58.64,22.58,59.22,20.96,62.59,19.98,49.19,50.81,55.41,6.5
13934.0,1.42,,1.11,,,33264.0,804250,21.13,20.43,6.74,17.22,3.4,41.5,26.72,73.23,50.98,49.06,54.67,44.92,45.1,22.3,45.63,23.51,48.21,28.95,51.06,22.0,59.33,16.92,52.99,18.4,62.76,36.89,50.16,49.89,66.84,31.97,40.86,57.31,77.12,22.75,75.56,23.96,27.59,71.16,61.75,34.84,63.43,36.39,51.24,27.91,40.37,42.45,36.55,34.61,43.27,56.58,31.4,59.01,44.79,45.02,48.04,38.86,52.02,36.44,54.06,34.68,35.46,64.54,42.73,11.05
53159.0,0.83,,1.73,,1.71,36044.0,3061736,24.86,16.57,7.36,20.75,2.5,164.4,28.33,71.61,53.78,46.45,56.9,42.78,47.02,21.67,48.8,22.43,51.3,27.02,53.92,20.28,60.85,16.24,55.82,17.53,63.94,35.61,51.79,48.15,63.88,34.96,38.76,59.53,77.87,21.89,76.38,23.13,28.82,69.87,62.94,33.81,67.1,32.92,53.25,27.55,42.4,40.6,38.23,32.82,46.74,53.06,33.41,57.48,46.84,43.5,51.24,36.77,55.17,33.44,56.32,33.12,36.58,63.42,43.32,10.59
240491.0,0.12,0.07,2.05,0.12,3.59,38243.0,17882906,23.86,14.93,40.74,18.89,3.7,335.9,28.95,71.08,60.93,36.99,61.73,36.61,53.83,15.57,51.78,16.15,48.11,23.94,55.15,15.21,62.58,12.73,56.15,13.56,71.02,27.63,57.29,43.04,61.7,36.45,34.53,64.35,81.09,17.55,79.91,19.15,24.71,73.38,68.8,27.76,72.69,26.76,58.3,18.42,46.01,38.46,42.28,27.84,51.63,48.45,38.36,48.11,52.36,33.84,56.36,28.3,57.64,27.81,60.56,27.02,44.52,55.48,50.11,7.76
9423.0,1.47,,1.27,,,33456.0,618262,23.32,18.62,44.94,33.34,4.9,22.5,25.53,74.5,60.78,37.73,62.72,35.94,55.92,16.08,56.01,16.48,54.95,19.88,56.7,13.33,62.76,13.26,56.99,14.61,68.95,29.9,58.29,41.52,61.49,36.92,36.32,62.36,78.17,21.35,78.92,20.28,21.54,76.32,67.26,29.05,73.57,25.52,58.48,16.69,43.99,40.51,39.64,26.89,51.21,48.68,37.72,45.85,50.09,33.1,54.56,26.54,56.53,24.2,59.05,23.91,43.74,56.26,49.65,7.86
174951.0,0.12,,1.09,,3.2,43688.0,12633330,23.75,13.74,62.96,20.19,3.1,292.5,30.74,69.28,69.75,28.65,70.82,27.78,61.98,12.35,61.8,12.48,62.43,16.02,61.6,9.43,68.72,10.74,62.56,11.3,72.72,25.79,62.84,37.23,51.76,46.8,31.01,67.96,81.56,17.8,81.64,17.49,24.24,73.44,72.84,23.89,81.63,17.75,68.78,10.78,52.64,33.61,48.61,20.7,61.06,38.87,44.77,40.87,59.04,25.72,63.53,19.72,64.3,18.13,66.71,17.64,53.73,46.27,60.88,5.8
67929.0,0.51,0.05,2.48,0.08,2.28,39991.0,4980085,23.05,16.26,18.81,16.32,2.6,206.3,26.91,73.11,53.96,45.46,57.34,42.05,48.64,20.42,49.15,21.27,51.44,26.99,53.56,20.06,62.59,15.21,55.92,16.84,65.83,33.63,52.97,47.22,64.82,34.01,38.61,59.93,77.85,22.03,77.33,22.21,27.08,71.25,64.02,32.75,67.86,31.83,53.93,24.45,41.25,41.13,38.08,31.69,47.6,52.26,33.04,55.39,46.39,41.96,51.34,34.22,54.6,31.32,56.03,30.44,37.35,62.65,44.49,10.14
3727.0,3.73,0.0,0.98,0.64,2.73,30535.0,183432,22.22,18.5,70.3,38.29,5.2,14.7,27.64,72.23,70.0,28.02,68.93,29.1,63.99,11.46,62.77,11.82,63.48,14.08,61.33,7.94,68.48,11.12,63.29,11.36,71.6,26.06,62.58,36.73,55.01,42.39,32.19,66.28,81.52,17.11,80.83,17.66,19.62,77.99,72.91,23.35,81.34,17.75,67.46,9.43,50.73,35.91,45.06,20.12,61.22,38.52,47.09,35.84,59.25,23.06,62.65,18.3,62.61,17.03,66.35,16.03,53.75,46.25,58.82,5.36
6059.0,2.31,,1.23,,,32551.0,390766,20.75,18.06,43.95,21.52,3.5,22.4,27.64,72.28,61.86,37.03,63.74,34.99,56.6,15.17,55.01,16.2,56.19,20.26,57.77,12.58,63.02,13.2,59.65,13.77,68.07,30.45,58.01,41.64,62.11,35.9,36.22,62.06,80.39,18.76,78.96,19.98,24.14,74.04,68.67,27.67,74.33,24.99,61.16,15.54,45.91,39.49,39.79,26.49,54.42,45.38,40.84,44.6,53.95,30.74,56.83,25.45,57.81,23.76,61.2,22.29,45.97,54.03,52.19,7.18
19867.0,0.98,0.0,1.05,0.45,,37359.0,1309102,19.69,14.25,42.94,24.71,3.3,48.9,27.37,72.53,60.39,38.22,62.77,36.04,55.05,16.26,55.28,16.45,55.82,20.53,56.96,13.9,63.46,13.4,58.25,14.29,67.73,30.91,57.84,41.64,58.2,39.97,33.62,64.91,78.88,20.24,78.47,20.45,23.08,74.91,67.96,28.58,73.68,25.58,60.33,17.14,46.54,37.07,42.28,26.07,52.93,46.82,38.58,47.61,51.8,33.97,56.74,27.19,59.02,24.66,61.08,23.82,43.41,56.59,49.62,8.0
8097.0,2.22,0.24,2.13,0.64,,32411.0,427804,21.94,19.66,23.03,18.21,3.0,39.5,26.72,73.22,54.52,45.02,58.48,40.76,49.61,19.47,49.62,20.35,51.04,25.02,53.15,18.01,60.07,15.4,55.01,16.6,65.05,34.07,52.91,46.99,64.9,33.6,38.41,59.9,77.91,21.63,76.62,22.65,25.96,72.48,64.34,32.16,67.46,31.99,54.5,22.68,42.44,40.97,38.16,30.35,47.55,52.25,34.9,53.3,47.94,39.61,51.54,33.8,54.12,31.86,56.48,30.31,39.48,60.52,45.81,9.46
21019.0,0.44,0.06,1.87,0.14,2.99,33104.0,1472862,24.98,12.97,49.44,20.56,2.9,82.6,28.85,71.15,64.16,34.26,67.17,31.49,58.82,14.5,59.02,14.77,60.09,17.59,59.31,11.43,66.81,12.13,61.19,13.0,70.9,27.66,60.62,39.1,57.8,40.46,34.08,64.53,80.62,18.63,80.42,18.66,23.95,73.9,69.77,26.72,77.21,22.09,64.12,13.96,49.12,36.73,45.2,24.15,56.73,43.13,42.28,43.31,54.87,29.87,59.61,23.53,61.54,21.09,63.99,20.46,47.6,52.4,54.29,6.97
31299.0,0.47,,3.04,,2.23,38569.0,1764952,23.07,15.5,12.55,13.41,2.7,132.3,26.56,73.44,52.46,47.49,55.05,44.5,46.86,21.65,48.5,22.63,49.4,27.94,51.93,21.66,59.77,16.51,54.28,18.04,64.16,35.43,52.06,47.96,65.52,33.42,40.45,57.81,77.09,22.9,76.03,23.6,27.39,71.18,62.31,34.42,65.89,33.91,53.83,26.85,39.91,42.75,35.12,34.67,44.23,55.63,32.37,56.81,45.16,43.67,49.84,36.81,53.47,33.97,54.97,33.09,35.58,64.42,42.55,10.82
128406.0,0.09,0.15,2.21,0.07,2.32,54369.0,10317323,24.19,13.69,19.25,8.21,2.2,248.5,30.4,69.65,51.15,48.13,55.88,43.8,48.25,19.72,47.63,20.58,49.02,27.89,52.79,20.39,62.77,14.75,56.71,16.02,64.57,35.41,55.9,44.44,63.36,34.84,37.22,61.57,78.73,21.44,77.71,22.13,30.11,68.36,65.47,31.73,65.36,34.18,55.89,24.71,44.06,39.97,39.07,33.2,48.99,50.94,33.99,57.45,48.59,42.43,54.19,35.1,57.5,32.02,58.28,31.16,37.43,62.57,45.47,9.96
5062.0,2.66,0.01,0.77,0.69,,31664.0,326706,19.71,16.44,75.28,33.61,4.5,15.2,27.55,72.37,69.4,28.43,68.44,29.69,64.37,11.26,63.59,11.45,63.44,14.07,61.89,7.88,69.16,10.75,62.99,11.24,72.16,25.79,63.21,36.22,54.62,43.01,31.03,67.57,81.52,17.24,81.13,17.5,18.54,79.04,72.9,23.4,81.58,17.51,67.36,9.26,49.69,35.84,44.66,19.78,60.94,38.86,46.95,34.69,58.88,22.47,62.94,17.21,62.85,15.94,66.14,15.24,53.6,46.4,58.32,5.37
38982.0,0.41,,1.74,,,34718.0,2840194,21.85,16.54,35.74,18.48,3.4,111.7,26.95,73.02,58.78,39.78,60.33,38.68,54.6,15.93,55.69,16.72,56.89,21.33,58.4,13.82,64.71,12.94,57.88,13.83,68.65,30.47,57.12,42.66,60.81,37.66,35.28,63.32,78.48,21.05,78.9,20.3,23.53,74.79,67.78,28.5,71.95,27.56,58.42,18.01,45.03,38.62,40.49,26.7,51.65,48.29,37.92,48.42,52.0,33.57,56.26,26.99,58.76,24.87,60.15,25.06,43.03,56.97,47.95,8.12
19440.0,0.46,,1.63,,4.19,40696.0,1186139,21.29,19.87,30.18,20.93,3.0,58.1,27.01,72.96,57.44,41.91,58.78,40.25,52.05,18.24,52.07,19.18,55.8,23.16,55.47,16.32,63.38,14.78,57.72,15.93,66.22,32.75,55.02,44.87,64.61,33.95,38.89,59.39,79.11,20.45,77.74,21.49,25.37,73.0,65.53,30.97,70.67,28.82,57.7,20.06,44.67,39.71,37.47,30.58,50.78,48.98,36.66,50.86,49.6,36.93,53.94,30.2,56.23,27.93,59.01,26.48,40.83,59.17,47.2,8.83
131782.0,0.1,0.39,1.53,0.1,1.96,38822.0,9042556,21.01,12.1,35.29,16.43,2.7,147.3,28.17,71.75,62.19,36.79,62.8,36.13,54.04,16.67,52.29,17.08,51.95,21.61,54.67,15.33,61.23,13.56,56.18,14.39,67.03,31.85,57.35,42.53,57.94,40.71,34.71,63.88,79.75,19.66,79.17,19.51,25.79,72.28,68.14,28.65,72.44,26.87,60.23,19.31,45.25,40.03,41.81,28.46,50.79,49.16,38.89,48.92,52.05,35.8,57.04,28.51,59.23,26.34,61.48,25.24,43.03,56.97,50.78,8.02
25671.0,0.49,0.38,1.67,0.19,4.74,40197.0,2058416,22.27,18.26,8.79,21.18,3.3,84.7,23.26,76.65,47.38,50.53,45.67,54.0,46.99,18.55,47.31,21.05,46.08,31.67,54.22,20.81,59.86,14.47,51.91,15.23,63.3,37.17,49.32,50.81,69.79,28.82,38.44,60.6,74.0,26.06,76.22,23.11,21.32,77.67,64.96,31.07,65.74,34.5,46.27,29.88,39.18,40.64,30.57,33.84,43.78,56.24,31.6,55.94,46.47,40.84,49.29,35.07,53.87,33.01,53.92,33.19,33.27,66.73,33.94,10.9
5757.0,1.97,,2.09,,,36323.0,799290,22.82,17.28,34.49,21.76,4.6,16.3,23.08,76.77,52.98,44.01,47.38,51.76,52.64,14.82,52.09,17.55,52.45,25.73,57.69,15.28,64.71,12.84,55.81,12.98,64.99,34.83,51.18,48.79,68.43,29.57,36.76,62.23,76.46,22.94,77.64,21.19,18.58,80.29,68.79,27.03,72.16,28.0,50.54,21.73,41.75,39.48,31.1,28.85,49.17,50.85,37.34,47.99,52.69,32.04,54.59,27.37,57.58,26.23,58.8,26.15,38.98,61.02,37.63,8.61
4326.0,2.25,0.0,1.11,1.46,,32215.0,378418,24.74,17.81,73.1,30.87,7.1,13.1,26.65,73.32,68.99,28.94,67.73,30.17,64.06,11.62,62.77,12.07,62.39,14.06,60.67,7.9,67.58,11.24,61.94,11.81,71.45,26.44,62.49,37.08,56.9,40.82,34.23,64.35,80.71,18.2,80.59,18.06,18.63,78.97,72.2,23.99,80.62,18.35,65.78,9.32,48.52,38.44,43.42,20.63,60.29,39.49,46.55,34.96,57.88,22.91,61.45,18.03,61.14,16.95,65.03,16.12,53.75,46.25,58.55,5.44
11555.0,1.26,,1.49,,2.49,35430.0,667455,20.97,20.6,3.48,18.34,3.3,39.9,26.63,73.28,49.71,50.39,52.89,46.69,44.48,22.76,44.33,24.25,46.44,30.64,50.23,23.11,57.4,17.47,52.25,18.73,61.81,37.76,49.23,50.74,68.06,30.58,41.6,56.45,76.19,23.58,74.66,24.76,27.91,70.99,61.43,35.11,62.53,37.27,49.66,29.82,39.41,42.96,34.43,35.25,42.94,56.89,31.17,59.48,44.55,45.6,47.67,39.9,50.97,37.8,53.31,35.63,34.79,65.21,41.31,11.2
2707.0,0.0,0.0,,,,56676.0,201612,13.36,8.21,82.8,16.63,2.8,0.4,41.15,58.32,67.68,32.91,68.16,31.38,55.88,17.38,53.06,21.79,61.76,21.4,60.37,12.64,69.61,13.71,64.18,12.42,69.27,29.06,60.66,37.89,49.53,49.53,33.22,65.27,82.67,15.99,79.52,19.04,34.77,63.48,72.21,24.71,76.88,22.75,69.23,13.8,55.13,29.28,53.93,22.14,63.48,36.36,49.26,44.65,64.85,27.64,68.2,23.77,69.42,21.94,72.69,20.19,51.94,48.05,60.09,6.32
3845.0,0.57,,0.63,,0.94,54385.0,353175,17.0,5.52,70.21,7.24,3.6,1.3,40.79,58.74,66.12,34.09,66.8,33.03,55.41,16.88,53.25,21.46,61.8,21.81,61.74,12.75,70.5,12.79,64.38,11.79,69.67,29.32,60.64,38.18,49.3,50.05,31.49,67.4,82.58,16.25,79.99,18.82,34.8,63.73,72.44,24.49,77.57,22.35,68.62,14.29,55.29,28.37,54.19,22.0,63.14,36.74,47.8,46.14,64.36,28.42,67.93,24.09,70.4,21.65,72.78,20.49,50.39,49.61,57.97,6.63
204232.0,0.0,0.5,1.53,0.18,4.3,66510.0,20329942,24.77,9.44,36.35,7.88,5.1,171.2,41.54,57.78,62.97,37.38,67.08,32.87,53.11,18.98,52.42,22.81,58.63,23.24,58.8,15.33,69.22,12.63,62.63,12.94,70.61,29.11,60.87,38.92,52.2,48.47,32.25,67.2,84.16,15.43,81.43,18.07,37.29,61.0,70.13,27.23,76.21,23.7,68.67,16.69,52.12,31.59,55.33,25.46,58.38,41.58,41.7,52.21,57.61,35.93,63.57,29.67,67.34,25.01,69.4,25.63,46.4,53.6,58.53,8.02
8213.0,0.0,,0.43,0.58,,43500.0,625190,35.66,7.06,89.04,26.2,12.9,0.4,40.62,58.77,67.66,32.63,66.84,32.74,55.34,17.23,52.27,22.01,61.03,21.96,60.22,12.88,69.32,13.63,63.73,12.15,68.31,30.14,60.24,38.28,49.08,50.0,31.32,67.06,82.34,16.12,79.29,19.15,32.41,65.44,72.74,23.9,76.58,23.02,68.13,13.93,54.7,28.6,52.17,22.1,63.8,36.1,49.59,44.09,65.52,26.92,68.48,23.43,69.72,21.64,72.97,20.24,52.13,47.87,58.72,6.13
1596.0,0.0,,1.17,,,143575.0,130341,22.79,9.71,47.98,6.87,6.1,2.0,41.53,58.08,64.74,35.84,65.43,34.37,53.29,18.07,50.46,23.36,60.04,23.67,59.61,14.27,70.07,13.25,64.02,12.43,68.98,30.15,59.79,39.47,51.89,47.81,33.67,65.4,83.23,15.79,80.27,18.76,38.89,59.86,71.48,25.52,76.22,23.7,67.28,16.26,52.9,31.08,53.38,24.89,60.65,39.24,44.35,50.81,61.63,32.14,65.19,27.64,68.27,24.52,71.15,23.04,48.81,51.19,58.63,7.07
2528.0,0.0,,,0.1,0.46,82919.0,237263,14.11,7.56,16.98,15.24,8.5,0.1,40.39,59.27,60.63,38.6,60.93,39.37,53.62,15.55,51.6,21.29,60.38,24.61,63.0,13.81,73.02,10.86,65.32,10.3,70.3,29.9,60.17,39.52,52.14,47.89,28.93,71.06,83.02,16.21,81.79,17.36,36.74,62.62,73.46,23.59,78.57,21.98,65.96,16.75,53.91,28.29,53.39,23.91,60.66,39.29,42.07,52.63,61.93,31.79,65.87,26.46,71.55,22.5,72.33,22.31,45.81,54.19,52.72,7.6
3555.0,0.0,,,5.61,,59621.0,248432,31.04,8.08,82.55,16.43,8.1,0.3,41.9,57.54,67.36,33.1,67.23,32.42,55.02,17.45,52.0,22.28,61.08,22.25,59.98,13.21,69.73,13.55,64.18,12.25,68.69,30.05,60.45,38.25,48.8,50.54,31.36,67.19,82.92,15.72,79.77,18.88,34.77,63.32,72.66,24.18,76.63,23.05,68.76,14.34,55.03,28.6,53.59,22.9,63.61,36.27,48.82,45.91,65.02,28.32,68.41,24.42,69.98,22.16,73.12,20.73,51.64,48.35,59.69,6.3
58474.0,0.19,0.67,1.84,0.12,3.1,56606.0,5654089,24.15,8.66,23.83,7.34,5.4,13.3,39.56,60.19,62.56,37.59,63.98,35.7,51.56,18.95,49.37,24.08,56.2,24.69,57.94,16.12,67.89,13.19,61.96,13.27,69.13,30.27,60.05,39.42,53.37,46.82,33.77,65.91,82.9,16.44,80.66,18.5,36.37,62.19,70.04,27.25,73.59,26.13,64.62,19.62,49.82,33.71,52.67,27.25,57.61,42.26,39.48,53.89,56.94,36.24,62.16,30.35,66.93,26.46,69.07,24.84,44.84,55.16,55.93,8.17
1743.0,0.0,,2.71,,2.81,67059.0,98959,19.71,22.47,19.87,8.28,8.9,1.1,43.92,55.77,64.47,36.56,67.35,32.59,52.71,18.28,50.04,23.42,60.46,23.68,59.11,14.75,70.49,13.03,65.21,12.51,69.64,29.54,60.74,38.93,50.78,49.32,32.54,66.69,84.26,14.92,80.86,18.37,43.7,55.54,71.33,26.13,76.52,23.5,69.01,16.41,53.73,31.18,56.8,25.45,60.65,39.19,42.37,54.23,60.68,34.5,64.82,29.2,68.93,25.32,71.74,23.49,48.53,51.47,61.45,7.37
1357.0,0.0,0.29,,3.35,1.47,61752.0,83216,16.31,19.01,54.24,11.09,11.4,0.3,43.63,56.07,66.05,34.81,69.5,30.62,54.17,17.92,52.93,22.07,62.45,21.68,61.72,13.52,71.03,12.4,65.61,11.85,71.07,28.16,62.08,37.12,47.85,52.2,30.24,68.79,83.75,15.32,80.84,18.4,40.77,57.8,71.64,25.47,77.66,22.35,69.79,14.93,55.1,28.96,57.81,22.77,62.47,37.41,45.08,50.1,62.35,31.58,66.62,26.37,70.24,22.87,72.49,21.61,50.41,49.59,60.68,6.98
23928.0,0.2,1.09,1.25,0.61,2.4,68145.0,2298214,21.88,11.34,31.06,7.21,4.4,11.6,43.46,56.39,65.18,35.71,69.44,30.83,53.25,18.85,51.92,22.55,60.33,23.23,61.31,15.36,70.26,12.1,64.51,12.16,71.48,28.29,62.36,37.31,46.61,54.17,29.21,70.35,83.99,15.47,81.81,17.77,42.18,56.46,70.84,26.63,78.17,21.98,68.19,16.1,53.19,31.2,59.04,25.0,60.51,39.42,41.11,53.75,59.36,35.15,65.5,27.41,70.71,22.76,71.97,22.07,47.26,52.74,60.07,7.84
32687.0,0.21,0.97,1.74,1.67,3.25,52015.0,2808539,22.98,14.8,16.39,10.75,6.8,3.4,39.99,59.75,62.88,37.63,65.74,34.16,52.31,18.3,50.3,23.53,59.24,24.35,60.01,14.82,70.55,12.75,64.47,12.54,70.26,29.12,60.44,39.07,52.4,47.77,33.51,65.95,82.67,16.62,80.89,18.36,39.46,59.4,70.42,26.64,76.55,23.46,65.94,18.01,51.2,33.11,53.51,26.07,58.66,41.22,40.68,53.97,58.46,35.02,62.66,29.76,67.45,25.83,69.66,24.66,46.63,53.37,57.27,7.78
10336.0,0.0,,1.51,,3.24,67602.0,800724,22.32,13.54,32.82,10.45,6.2,2.8,42.16,57.51,65.67,35.16,68.28,31.64,53.39,18.26,50.62,22.86,59.85,22.61,60.25,14.22,70.46,12.88,65.14,12.37,70.35,28.74,61.01,38.29,49.92,50.03,31.89,67.18,83.68,15.37,80.38,18.76,40.51,58.25,71.09,26.04,76.93,23.0,68.73,16.0,54.02,30.44,55.02,24.95,60.37,39.49,43.23,52.09,60.57,33.54,64.96,27.86,68.9,24.08,71.56,22.49,48.66,51.34,59.59,7.25
9255.0,0.0,,1.06,,,63938.0,715043,26.26,8.76,46.26,9.16,5.6,2.1,43.08,56.53,65.66,35.06,67.62,32.15,54.1,18.08,51.09,23.09,61.01,22.79,59.75,13.94,70.27,13.3,64.95,12.5,69.36,29.48,60.52,38.66,49.93,49.72,32.38,66.47,83.65,15.26,80.36,18.53,40.28,58.4,71.66,25.51,76.6,23.24,68.99,15.57,54.42,30.2,55.24,24.39,62.03,37.81,45.51,50.19,62.55,31.67,66.19,27.12,69.21,23.89,72.23,22.18,50.26,49.74,61.0,6.9
3161.0,0.0,0.0,,3.82,,30099.0,144996,39.72,5.4,95.99,38.91,19.3,,39.82,59.52,68.07,32.17,67.12,32.51,55.46,17.14,52.72,21.66,61.06,21.62,60.71,12.63,68.94,13.62,63.34,12.07,68.24,30.19,60.36,37.93,48.32,50.63,30.77,67.54,81.91,16.46,78.92,19.49,30.54,67.13,72.74,23.74,76.69,22.89,67.9,13.67,54.9,27.93,51.86,21.36,64.05,35.84,50.2,42.98,65.89,26.2,68.89,22.79,70.01,21.1,73.1,19.87,52.07,47.93,57.75,6.04
1264.0,0.0,0.22,0.68,,,65414.0,88124,28.06,7.53,77.56,16.37,9.9,0.1,41.62,57.88,67.01,33.43,67.83,32.01,54.76,17.63,52.5,22.19,61.47,21.96,60.9,13.19,69.89,13.2,64.25,12.03,69.31,29.45,60.91,37.78,48.49,50.93,30.7,67.88,82.8,15.88,79.82,18.91,35.12,62.82,72.28,24.46,76.82,22.9,68.7,14.43,54.96,28.41,54.2,22.38,63.2,36.69,48.08,46.21,64.41,28.66,68.01,24.45,70.09,21.97,72.8,20.75,51.34,48.65,58.9,6.45
40739.0,0.44,0.31,3.11,0.47,3.74,45897.0,2266408,27.25,10.1,16.81,9.65,6.9,3.6,39.11,60.65,62.31,38.12,63.7,36.05,51.61,19.13,48.62,24.32,56.42,24.19,58.34,15.48,68.14,13.4,62.38,13.31,70.01,29.21,59.52,40.02,53.36,46.77,35.0,64.37,82.42,16.91,80.75,18.44,38.12,60.53,69.57,27.5,75.4,24.41,63.54,19.23,49.98,33.96,51.01,27.33,56.64,43.27,39.66,54.42,56.82,36.3,61.27,30.93,66.06,26.98,68.31,24.81,45.57,54.43,56.78,7.98
4860.0,0.0,0.7,0.47,0.93,,51378.0,396694,34.47,7.29,83.63,24.13,10.9,0.4,41.03,58.4,67.06,33.3,66.65,33.0,54.9,17.47,51.93,22.32,60.87,22.33,60.0,13.2,69.48,13.61,63.82,12.23,68.34,30.23,60.16,38.5,49.45,49.75,31.71,66.78,82.58,16.0,79.44,19.12,33.84,64.14,72.5,24.24,76.45,23.19,68.17,14.35,54.42,29.0,52.66,22.68,63.28,36.62,48.68,45.47,64.89,27.98,68.07,24.23,69.61,22.16,72.77,20.76,51.52,48.48,58.83,6.3
13196.0,0.0,16.03,,0.02,,83489.0,10469543,25.57,6.1,68.09,10.0,6.4,0.1,42.72,56.92,65.18,35.54,69.5,30.84,53.59,18.48,53.32,22.29,62.16,21.98,62.78,13.71,70.39,12.43,64.41,11.93,70.7,28.82,62.11,36.83,46.58,53.42,29.47,69.61,82.93,16.12,80.31,18.99,38.93,59.45,71.24,25.66,77.25,22.79,69.22,15.36,55.63,27.18,58.33,21.75,62.04,37.87,44.95,50.0,62.23,31.75,67.13,26.12,70.72,22.58,72.15,21.89,49.03,50.97,57.63,7.22
3308.0,0.0,,,0.78,,47854.0,696765,34.92,7.25,88.32,25.07,14.0,0.2,42.12,57.36,67.96,32.58,70.87,29.29,55.44,17.32,55.0,20.65,63.17,20.34,63.5,12.5,70.27,12.36,64.9,11.35,70.88,28.07,62.85,35.52,44.22,55.33,27.16,71.49,82.45,16.15,79.88,18.98,33.73,64.05,72.52,24.15,78.0,21.85,70.1,13.46,57.06,25.53,57.48,19.86,64.71,35.18,48.73,44.9,65.13,27.69,69.54,22.85,72.04,20.21,73.8,19.48,51.63,48.37,58.13,6.44
2467.0,0.0,,1.21,,,69995.0,172178,22.53,16.73,23.82,7.82,8.7,1.2,42.71,56.94,65.53,35.41,68.68,31.19,53.8,17.95,51.74,22.4,61.54,22.11,60.81,13.81,70.45,12.73,65.47,12.16,70.15,28.86,61.11,38.07,49.16,50.7,31.64,67.45,83.54,15.47,80.4,18.7,41.38,57.46,71.09,26.1,77.59,22.43,69.05,15.57,54.58,30.28,56.39,23.87,61.46,38.33,44.19,51.25,61.42,32.65,65.36,27.53,69.37,23.84,71.94,22.17,49.3,50.7,60.8,7.19
3197.0,0.0,,1.32,,1.76,43707.0,219255,23.74,13.83,52.97,15.87,10.1,1.4,41.95,57.63,66.12,34.59,67.5,32.32,53.83,18.13,51.33,22.88,60.84,22.67,60.17,13.86,70.02,13.24,64.45,12.35,69.56,29.41,60.54,38.57,50.3,49.39,32.47,66.37,83.27,15.65,80.23,18.76,38.41,60.07,71.51,25.39,76.51,23.3,68.17,15.53,53.75,30.32,54.34,23.96,61.52,38.35,45.54,49.41,62.31,31.23,65.91,26.72,68.73,23.72,71.73,22.1,50.03,49.96,59.6,6.87
6506.0,0.0,0.08,1.36,,3.61,71972.0,443526,22.44,13.9,35.16,9.08,4.2,3.1,46.44,53.34,65.4,35.62,71.59,28.85,54.24,17.96,54.02,21.3,63.22,20.73,63.24,13.53,71.63,11.57,66.78,11.36,72.38,27.21,63.79,35.52,45.0,55.45,27.55,71.69,83.95,15.27,81.83,17.66,43.56,55.21,71.64,25.67,78.83,21.33,72.02,14.72,56.56,27.56,62.63,21.9,62.82,37.05,43.65,52.39,61.82,33.08,67.03,26.97,71.5,22.9,73.03,21.82,50.1,49.9,61.98,7.28
1238.0,0.0,0.0,0.67,0.21,0.54,81471.0,95346,13.1,11.27,17.24,5.59,9.2,2.1,45.61,54.2,64.67,36.45,71.29,29.21,53.59,18.13,53.63,21.68,63.16,21.63,63.09,13.99,72.19,11.52,66.95,11.42,72.62,27.23,63.5,36.04,45.98,54.66,28.27,71.17,84.44,14.95,81.85,17.84,45.02,53.99,71.28,26.09,78.33,21.93,70.83,15.61,55.98,27.97,61.54,22.87,61.8,38.08,42.52,53.74,60.79,34.33,66.25,27.72,71.31,23.1,72.72,22.03,48.77,51.23,60.73,7.58
3542.0,0.0,,1.34,,2.23,49398.0,637943,27.03,12.19,21.9,13.67,9.0,0.3,40.75,58.86,64.06,36.55,65.19,34.62,52.55,18.14,49.64,23.48,59.46,23.93,59.51,14.54,69.81,13.11,63.99,12.5,68.94,30.13,59.25,40.1,52.74,46.94,33.81,65.34,83.1,15.91,80.17,18.82,39.91,59.12,70.73,26.23,76.4,23.6,66.52,16.9,52.13,32.08,53.11,25.26,59.42,40.4,42.37,52.63,60.01,33.58,63.44,28.9,67.55,25.32,70.39,23.59,47.6,52.4,58.21,7.44
