stateID,countyID,RenewablesEmployment,RenewablesEmploymentPCTEmp,FossilEmployment,FossilEmploymentPCTEmp,EfficiencyEmployment,EfficiencyEmploymentPCTEmp,TransmissionEmployment,TransmissionEmploymentPCTEmp,MotorVehiclesEmployment,MotorVehiclesEmploymentPCTEmp
8,125,244.98,4.39,87.53,1.57,22.23,0.4,56.91,1.02,41.79,0.75
9,1,759.84,0.17,1410.61,0.31,9675.23,2.11,2657.76,0.58,4110.48,0.89
9,3,1300.82,0.28,1316.73,0.29,11338.81,2.48,2755.16,0.6,5889.58,1.29
9,5,57.85,0.06,127.24,0.13,1588.2,1.59,349.39,0.35,1277.73,1.28
9,7,408.35,0.46,223.68,0.25,1556.25,1.74,553.08,0.62,1458.76,1.63
9,9,375.24,0.09,740.36,0.17,7128.82,1.63,2965.74,0.68,4731.64,1.08
9,11,56.29,0.04,213.07,0.16,2078,1.57,671.8,0.51,720.97,0.55
9,13,79.99,0.1,71.14,0.09,813.92,0.98,245.56,0.3,416.4,0.5
9,15,29.15,0.05,264.43,0.44,563.81,0.94,226.2,0.38,323.25,0.54
10,1,73.6,0.1,179.29,0.24,1493.22,2.03,286.94,0.39,493.69,0.67
10,3,476.05,0.17,2170.34,0.77,8788.9,3.11,1950.37,0.69,2178.03,0.77
10,5,191.39,0.19,222.93,0.23,2090.25,2.12,358.43,0.36,665.85,0.68
11,1,1787.85,0.47,755.04,0.2,12359.29,3.26,2172.78,0.57,2395.66,0.63
12,1,300.59,0.23,412.66,0.32,1200.44,0.92,783.51,0.6,866.95,0.67
12,3,13.24,0.12,23.8,0.21,103.91,0.93,68.28,0.61,96.54,0.87
12,5,146.53,0.17,297.57,0.35,1107.92,1.31,493.16,0.58,811.7,0.96
12,7,16.71,0.15,25.87,0.24,83.09,0.77,98.61,0.91,112.9,1.04
12,9,481.2,0.19,812.77,0.32,3372.51,1.31,1317.14,0.51,2259,0.88
12,11,1514.02,0.15,2751.08,0.28,10734.87,1.1,3972.88,0.41,8227.98,0.84
12,13,26.08,0.55,23.04,0.49,67.58,1.43,52.42,1.11,53.51,1.13
12,15,123.69,0.19,164.85,0.25,709.54,1.07,200.01,0.3,590.7,0.89
12,17,64.66,0.14,430.12,0.96,548.08,1.22,394.56,0.88,417.06,0.93
12,19,93.66,0.09,214.37,0.21,840.5,0.84,656.38,0.66,616.67,0.62
12,21,371.26,0.22,380.89,0.23,2642.44,1.59,645.6,0.39,1289.04,0.78
12,23,52.47,0.19,50.41,0.18,244.4,0.87,174.78,0.62,241.38,0.86
12,27,40.83,0.3,35.72,0.27,116.87,0.87,148.54,1.11,88.55,0.66
12,29,30.07,0.55,17.59,0.32,60.89,1.11,51.2,0.94,51.81,0.95
12,31,810.06,0.18,1759.43,0.38,7186.19,1.57,2514.13,0.55,6272.68,1.37
12,33,213.5,0.16,403.66,0.3,1835.27,1.35,1485.92,1.09,1881.88,1.38
12,35,48.47,0.11,45.37,0.1,263.87,0.6,143.59,0.33,209.86,0.48
12,37,10.71,0.24,21.36,0.47,75.12,1.66,58.25,1.29,52,1.15
12,39,36.52,0.21,30.84,0.18,193.72,1.13,139.73,0.82,224.98,1.31
12,41,41.22,0.63,19.24,0.3,80.94,1.24,76.77,1.18,58.45,0.9
12,43,14.72,0.31,17.05,0.36,55.64,1.19,110.88,2.37,41.68,0.89
12,45,19.89,0.34,22.36,0.39,96.95,1.68,123.98,2.15,59.16,1.03
12,47,48.53,1.18,17.69,0.43,65.27,1.59,50.82,1.24,53.19,1.3
12,49,51.08,0.61,116.19,1.38,84.39,1,180.99,2.15,68.15,0.81
12,51,67.76,0.46,40.02,0.27,166.41,1.12,134.55,0.91,80.28,0.54
12,53,93.54,0.14,182,0.28,486.6,0.74,226.85,0.35,531.91,0.81
12,55,67.33,0.2,47.61,0.14,251.45,0.73,174,0.51,231.89,0.68
12,57,1480.76,0.21,5442.15,0.78,10399.42,1.5,3393.18,0.49,6816.24,0.98
12,59,14.58,0.22,20.41,0.31,83.14,1.27,74.22,1.13,63.68,0.97
12,61,112.29,0.19,117.12,0.19,721.94,1.19,206.11,0.34,497.45,0.82
12,63,30.09,0.18,36.07,0.22,188.87,1.14,207.5,1.26,302.33,1.83
12,65,31.14,0.59,18.95,0.36,65.4,1.25,89.94,1.71,90.58,1.73
12,67,5.94,0.21,16.61,0.59,49.82,1.76,50.4,1.78,58.83,2.08
12,69,185.02,0.13,355.39,0.25,1313.12,0.91,645.69,0.45,1145.08,0.79
12,71,699.56,0.22,1374.67,0.43,4545.33,1.42,1612.32,0.5,2812.01,0.88
12,73,280.8,0.19,427.56,0.29,1623.55,1.11,976.2,0.67,1350.02,0.92
12,75,50.24,0.31,25.76,0.16,191.62,1.2,141.7,0.89,206.08,1.29
12,77,30.94,1.24,16.61,0.67,51.11,2.05,88.72,3.55,45.22,1.81
12,79,23.69,0.34,18.83,0.27,62.75,0.89,103.27,1.47,67.6,0.96
12,81,253.38,0.15,723.14,0.43,1578.32,0.94,832.58,0.5,1703.69,1.02
12,83,195.41,0.15,320.39,0.25,1310.36,1.03,580.63,0.46,2299.04,1.81
12,85,156.54,0.23,1025.22,1.49,1042.67,1.51,458.71,0.67,727.95,1.06
12,86,1928.07,0.15,4154.22,0.32,13837.91,1.08,5027.51,0.39,10362.41,0.81
12,87,90.66,0.21,129.95,0.29,529.31,1.2,265.96,0.6,198.06,0.45
12,89,101.33,0.27,48.17,0.13,240.51,0.64,186.32,0.5,262.3,0.7
12,91,135.27,0.15,302.13,0.33,1318.26,1.45,690.57,0.76,897.28,0.99
12,93,23.11,0.13,47.37,0.27,150.93,0.86,100.08,0.57,167.53,0.96
12,95,1054.34,0.15,2036.38,0.29,10044.25,1.43,3309.03,0.47,10929.09,1.56
12,97,85.6,0.05,205.13,0.12,951.99,0.58,249.38,0.15,752.77,0.46
12,99,2893.29,0.42,3166.04,0.46,8463.14,1.22,4711.11,0.68,5630.96,0.81
12,101,235.7,0.11,1063.31,0.49,1613.57,0.74,1066.86,0.49,1311.76,0.6
12,103,807.01,0.17,1054.72,0.23,5153.71,1.11,2091.85,0.45,4049.49,0.87
12,105,277.01,0.1,591.57,0.21,2374.98,0.85,924.52,0.33,2851.44,1.02
12,107,52.38,0.21,174.84,0.69,192.32,0.75,227.52,0.89,179.14,0.7
12,109,56.56,0.05,143.23,0.12,757.32,0.63,283.67,0.24,656.21,0.54
12,111,142.27,0.11,116.13,0.09,1092.5,0.83,932.91,0.71,798.09,0.61
12,113,76.31,0.1,150.23,0.2,519.32,0.68,365.66,0.48,506.5,0.67
12,115,441.72,0.25,539.81,0.3,2735.94,1.54,1043.7,0.59,1633.16,0.92
12,117,311.32,0.13,1134.74,0.48,3369.37,1.42,1947.37,0.82,2305.87,0.97
12,119,41.34,0.15,69.83,0.25,407.29,1.44,696.21,2.45,142.77,0.5
12,121,37.78,0.22,233.04,1.33,114.56,0.65,223.03,1.27,122.2,0.7
12,123,54.5,0.65,23.31,0.28,87.46,1.05,82.77,0.99,79.75,0.95
12,125,11.41,0.25,26.59,0.57,81.73,1.77,58.52,1.27,66.27,1.43
12,127,284.6,0.12,370.35,0.16,2079.2,0.87,964.69,0.4,1978.42,0.83
12,129,25.26,0.18,25.2,0.18,101.96,0.73,80.98,0.58,104.23,0.75
12,131,39.34,0.14,57.59,0.2,387.09,1.34,422.17,1.46,180.05,0.62
12,133,32.26,0.35,31.15,0.33,113.12,1.21,158.97,1.7,66.13,0.71
13,1,14.84,0.17,9.53,0.11,85.84,0.97,232.86,2.64,201.08,2.28
13,3,3.4,0.08,3.03,0.08,13.56,0.34,14.04,0.35,488.94,12.18
13,5,16.55,0.34,3.48,0.07,24.21,0.5,95.9,1.97,83.29,1.71
13,7,3.33,0.28,8,0.68,19.51,1.67,12.61,1.08,8.18,0.7
13,9,15.6,0.09,8.38,0.05,103.4,0.62,78.74,0.47,134.11,0.8
13,11,11.13,0.12,4.64,0.05,37.4,0.42,42.49,0.47,59,0.66
13,13,25.71,0.07,26.03,0.07,210.45,0.55,104.6,0.28,225.01,0.59
13,15,46.47,0.1,267.98,0.56,394.71,0.83,198.74,0.42,1773.17,3.72
13,17,14.45,0.28,3.59,0.07,26.19,0.51,98.82,1.94,366.95,7.21
13,19,8.49,0.12,4.03,0.06,21.65,0.31,16.5,0.23,89.33,1.26
13,21,161.86,0.24,101.15,0.15,698.64,1.05,455.68,0.69,718.18,1.08
13,23,17.53,0.41,2.97,0.07,39.14,0.91,14.03,0.33,26.2,0.61
13,25,21.78,0.31,3.39,0.05,36.56,0.53,15.25,0.22,22.98,0.33
13,27,11.06,0.16,2.97,0.04,23.08,0.34,55.2,0.81,29.02,0.43
13,29,16.7,0.1,10.3,0.06,105.65,0.62,58.43,0.34,151.33,0.89
13,31,32.79,0.09,29.24,0.08,249.45,0.71,135.52,0.39,338.45,0.96
13,33,42.42,0.48,73.5,0.84,631.98,7.22,366.73,4.19,149.88,1.71
13,35,10.04,0.1,12.29,0.12,99.83,0.98,69.79,0.68,171.65,1.68
13,37,2.38,0.11,2.42,0.11,13.54,0.63,13.41,0.62,7.02,0.33
13,39,22.04,0.11,18.89,0.09,158.98,0.8,148.1,0.74,112.4,0.56
13,43,6.02,0.12,5.03,0.1,51.54,1.02,72.39,1.43,14.28,0.28
13,45,65.43,0.12,55.32,0.11,520.57,0.99,425.46,0.81,1337.78,2.54
13,47,50.27,0.16,14.9,0.05,143.34,0.45,94.8,0.3,406.11,1.28
13,49,20.23,0.43,3.69,0.08,29.01,0.62,17.15,0.37,24.38,0.52
13,51,149.77,0.11,160.58,0.12,1319.99,0.99,795.17,0.59,1925.39,1.44
13,53,9.22,0.49,15.58,0.83,129.62,6.94,47.5,2.54,75.28,4.03
13,55,15.93,0.16,9.19,0.09,60.38,0.6,52.48,0.52,94.04,0.93
13,57,97.21,0.08,90.22,0.07,925.05,0.73,432.42,0.34,773.86,0.61
13,59,60.93,0.1,91.21,0.16,513.3,0.88,367.25,0.63,836.84,1.43
13,61,4.04,0.51,2.08,0.26,24.46,3.07,19.1,2.4,6.57,0.82
13,63,72.8,0.06,71.22,0.06,550.35,0.43,1665.95,1.3,2172.12,1.69
13,65,20.85,0.79,3.1,0.12,16.84,0.64,53.35,2.02,12.69,0.48
13,67,565.92,0.14,1246.62,0.31,5869.92,1.44,3290.01,0.81,4585.21,1.13
13,69,30.22,0.17,17.43,0.1,252.52,1.43,95.48,0.54,451.21,2.55
13,71,31.66,0.15,13.08,0.06,100.56,0.47,228.56,1.07,178.49,0.84
13,73,90.9,0.13,39.88,0.06,448.01,0.62,244.03,0.34,500.02,0.7
13,75,9.25,0.12,6.37,0.09,42.07,0.57,22.85,0.31,50.69,0.68
13,77,42.28,0.06,423.52,0.6,374.38,0.53,343.35,0.49,601.41,0.86
13,79,18.76,0.34,4.2,0.08,27.56,0.5,22.69,0.41,13.55,0.25
13,81,14.28,0.16,6.59,0.07,81.88,0.91,28.55,0.32,114.42,1.27
13,83,8.79,0.11,22.43,0.28,70.97,0.9,35.47,0.45,95,1.2
13,85,8.2,0.07,12.12,0.11,81.26,0.71,27.31,0.24,155.83,1.35
13,87,26.25,0.24,13.61,0.12,83.59,0.75,90.99,0.82,82.02,0.74
13,89,878.24,0.23,515.34,0.14,2813.51,0.74,1930.79,0.51,4262.06,1.12
13,91,11.58,0.17,7.06,0.1,43.11,0.64,79.84,1.18,45.31,0.67
13,93,2.84,0.06,4.64,0.1,16,0.33,47.8,0.98,28.76,0.59
13,95,77.03,0.21,98.68,0.27,604.37,1.64,272.2,0.74,855.41,2.32
13,97,52.94,0.08,39.69,0.06,431.95,0.62,438.45,0.63,806.62,1.17
13,99,12.69,0.29,4.5,0.1,26.34,0.61,11.39,0.26,13.37,0.31
13,101,7.15,0.39,2.42,0.13,21.47,1.16,11.88,0.64,7.41,0.4
13,103,32.74,0.11,12.98,0.05,95.74,0.34,135.99,0.48,124.24,0.44
13,105,9.42,0.13,13.76,0.18,30.37,0.4,21.48,0.29,213.37,2.84
13,107,14.14,0.17,36.1,0.45,73.28,0.91,40.09,0.5,229.13,2.83
13,109,34.53,0.73,5.46,0.12,69.93,1.48,49.25,1.04,41.83,0.89
13,111,15.11,0.14,9.77,0.09,59.85,0.57,135.91,1.29,181.31,1.72
13,113,76.52,0.14,70.5,0.13,802.81,1.46,537.33,0.97,840.63,1.52
13,115,59.09,0.14,242.04,0.57,207.7,0.49,221.16,0.52,1714.84,4.06
13,117,89.7,0.08,213.98,0.19,1324.79,1.17,932.99,0.83,1156.78,1.02
13,119,12.01,0.12,115.29,1.19,89.65,0.93,54.24,0.56,800.8,8.27
13,121,1808.59,0.34,1922.26,0.36,10098.69,1.92,7191.5,1.36,6678.22,1.27
13,123,16.38,0.14,7.71,0.07,57.65,0.5,75.35,0.65,60.08,0.52
13,125,10.05,0.81,2.32,0.19,13.57,1.09,8.42,0.68,7.02,0.56
13,127,62.85,0.16,34.51,0.09,290.23,0.76,180.36,0.47,1128.7,2.95
13,129,33.45,0.13,12.67,0.05,139.36,0.54,79.61,0.31,87.99,0.34
13,131,38.04,0.37,6.11,0.06,78.64,0.76,134.95,1.31,160.79,1.56
13,133,24.27,0.37,5.45,0.08,67.76,1.04,62.36,0.95,75.42,1.15
13,135,603.34,0.13,756.41,0.16,5373.51,1.15,2762.65,0.59,5540.82,1.19
13,137,21.94,0.12,8.79,0.05,74.97,0.4,261.33,1.41,97.14,0.52
13,139,101.37,0.1,94.02,0.1,818.34,0.84,517.24,0.53,2606.2,2.68
13,141,1.54,0.07,3.46,0.15,23.88,1.01,17.22,0.73,12.03,0.51
13,143,13.47,0.11,47.51,0.4,101.14,0.85,83.16,0.7,1179.53,9.92
13,145,11.83,0.07,8.29,0.05,73.74,0.46,27.61,0.17,52.15,0.32
13,147,14.1,0.13,77.23,0.71,80.6,0.74,139.3,1.28,819.67,7.56
13,149,6.63,0.13,171.27,3.46,38.22,0.77,43.07,0.87,14.12,0.29
13,151,72.62,0.07,42.2,0.04,10405.7,9.64,847.46,0.79,907.11,0.84
13,153,58.38,0.09,61.03,0.09,474.79,0.71,432.65,0.65,382.45,0.58
13,155,6.46,0.21,3.75,0.12,30.05,0.98,96.45,3.13,67.25,2.18
13,157,30.79,0.09,29.19,0.09,305.4,0.89,498.69,1.45,1236.68,3.61
13,159,56.09,0.85,3.75,0.06,27.16,0.41,24.38,0.37,122.41,1.85
13,161,37.9,0.65,6.89,0.12,28.91,0.5,20.76,0.36,379.91,6.54
13,163,24.85,0.39,13.35,0.21,54.28,0.85,136.94,2.14,54.7,0.86
13,165,5.67,0.19,2.59,0.09,16.12,0.54,57.31,1.92,12.53,0.42
13,167,11.18,0.28,2.79,0.07,26.31,0.67,13.86,0.35,76.53,1.95
13,169,16.17,0.12,5.43,0.04,86.55,0.64,112.34,0.84,39.41,0.29
13,171,4.27,0.06,73.39,0.96,22.19,0.29,70.38,0.92,79.86,1.04
13,173,10.18,0.28,2.45,0.07,14.51,0.39,25.38,0.69,12.4,0.34
13,175,25.18,0.14,19.84,0.11,187.32,1.02,114.54,0.63,204.09,1.11
13,177,8.97,0.06,8.84,0.06,106.1,0.73,42.56,0.29,115.24,0.79
13,179,18.53,0.08,12.22,0.05,87.14,0.36,171.82,0.7,143.03,0.59
13,181,21.3,0.62,4.96,0.15,41.72,1.22,19.24,0.56,12.44,0.36
13,183,5.36,0.07,2.81,0.04,18.4,0.24,10.3,0.13,12.4,0.16
13,185,73.77,0.15,82.55,0.17,562.48,1.13,356.58,0.72,545.58,1.1
13,187,16.04,0.1,100.66,0.62,89.2,0.55,53.22,0.33,144.92,0.9
13,189,13.04,0.16,7.2,0.09,117.89,1.4,50.08,0.6,186.38,2.22
13,191,4.37,0.07,2.85,0.05,23.12,0.39,14.84,0.25,18.17,0.31
13,193,6.17,0.14,3.35,0.08,18.95,0.43,15.25,0.34,82.88,1.87
13,195,12.18,0.09,5.63,0.04,60.28,0.46,59.44,0.45,73.7,0.56
13,197,15.8,0.49,2.81,0.09,17.84,0.55,14.71,0.45,12.4,0.38
13,199,16.33,0.19,5.49,0.07,56.35,0.67,39.94,0.47,352.99,4.2
13,201,4.09,0.15,2.68,0.1,21.05,0.77,9.13,0.34,12.74,0.47
13,205,14.64,0.18,10.91,0.14,35.6,0.44,77.13,0.96,133.52,1.66
13,207,293.35,2.32,290.02,2.3,94.44,0.75,103.64,0.82,119.84,0.95
13,209,12.76,0.36,3.13,0.09,22.24,0.63,11.62,0.33,89.78,2.53
13,211,16.7,0.19,7.72,0.09,83.4,0.96,31.19,0.36,173.97,2.01
13,213,5.66,0.04,40.08,0.27,27.02,0.18,30.63,0.2,67.69,0.45
13,215,98.39,0.13,74.21,0.1,753.22,1,476.67,0.64,959.8,1.28
13,217,34.84,0.07,32.04,0.07,281.94,0.58,350.84,0.72,765.79,1.56
13,219,25.51,0.13,19.57,0.1,136.78,0.72,67.07,0.35,50.65,0.27
13,221,9.8,0.14,3.6,0.05,36.27,0.53,22.46,0.33,22.07,0.32
13,223,33.93,0.04,34.41,0.04,373.11,0.47,188.17,0.23,349.44,0.44
13,225,17.18,0.15,9.36,0.08,83.14,0.74,29.11,0.26,2182.95,19.54
13,227,23.9,0.17,8.45,0.06,89.63,0.62,169.65,1.17,65.21,0.45
13,229,28.36,0.33,5.18,0.06,61.34,0.72,81.34,0.96,73.32,0.87
13,231,9.13,0.11,7.95,0.1,68.36,0.82,36.74,0.44,45.24,0.54
13,233,11.38,0.06,19.38,0.11,89.52,0.51,53.44,0.3,248.39,1.41
13,235,4.33,0.11,3.44,0.09,18.32,0.47,14.53,0.37,12.35,0.32
13,237,15.16,0.2,43.26,0.56,65.52,0.84,30.5,0.39,98.74,1.27
13,239,3.32,0.42,2.18,0.28,11.96,1.51,8.37,1.06,6.95,0.88
13,241,14.55,0.22,20.33,0.31,69.06,1.04,60.47,0.91,38.71,0.58
13,243,30.22,1.27,3.05,0.13,17.98,0.76,23.22,0.98,18.5,0.78
13,245,104.93,0.13,106.55,0.13,903.01,1.11,505.11,0.62,1024.05,1.26
13,247,55.63,0.13,55.17,0.13,606.56,1.43,856.54,2.02,450.49,1.06
13,249,7.91,0.38,3.2,0.15,17.94,0.85,8.38,0.4,26.64,1.26
13,251,33.64,0.68,184.03,3.69,77.14,1.55,44.85,0.9,50.84,1.02
13,253,4.71,0.16,3.55,0.12,19.18,0.66,81.51,2.8,20.34,0.7
13,255,29.72,0.11,32.87,0.12,266.06,0.99,115.02,0.43,348.06,1.29
13,257,11.72,0.11,33.29,0.32,100.15,0.95,46.39,0.44,72.51,0.69
13,259,11.66,0.54,2.32,0.11,13.53,0.63,13.18,0.61,18.31,0.85
13,261,28.88,0.24,16.68,0.14,73.79,0.61,131.23,1.08,123.79,1.02
13,263,7.55,0.29,24.64,0.93,33.54,1.27,9.59,0.36,12.51,0.47
13,265,2.38,0.44,2.08,0.38,11.67,2.15,8.12,1.5,17.62,3.25
13,267,26.78,0.29,5.28,0.06,41.47,0.45,147.72,1.61,18.29,0.2
13,269,8.54,0.33,27.53,1.06,128.42,4.95,103.52,3.99,38.26,1.47
13,271,12.24,0.28,2.92,0.07,23.21,0.52,15.33,0.34,52.21,1.17
13,273,5.07,0.15,2.89,0.08,20.96,0.6,15.95,0.46,21.14,0.61
13,275,48.96,0.3,39.57,0.24,238.25,1.46,75.58,0.46,232.67,1.42
13,277,32.66,0.18,13.49,0.07,184.17,1,162.67,0.88,312.84,1.7
13,279,35.71,0.32,11.47,0.1,129.51,1.16,235.76,2.12,102.96,0.92
13,281,4.66,0.13,4.5,0.13,38.3,1.08,224.94,6.34,12.97,0.37
13,283,4.59,0.18,2.9,0.11,15.71,0.61,13.93,0.54,17.76,0.69
13,285,36.96,0.1,54.49,0.15,538.69,1.49,204.86,0.57,7100.89,19.7
13,287,6.99,0.22,3.99,0.13,18.94,0.61,15.57,0.5,8.61,0.28
13,289,3.54,0.13,2.63,0.09,19.28,0.7,15.23,0.55,95.92,3.46
13,291,12.2,0.12,8.84,0.09,69.21,0.71,44.67,0.46,71.29,0.73
13,293,14.16,0.13,6.2,0.06,64.88,0.6,38.8,0.36,108.21,1.01
13,295,17.97,0.06,9.54,0.03,54.45,0.18,19.8,0.07,609.65,2.05
13,297,56.91,0.13,47.1,0.11,504.72,1.17,1013.46,2.35,1181.08,2.74
13,299,30.92,0.2,13.43,0.09,110.88,0.73,80.16,0.53,211.17,1.39
13,301,6.18,0.24,4.17,0.16,15.73,0.61,15.41,0.6,33.27,1.29
13,303,15.06,0.22,11.1,0.16,74.86,1.07,147.44,2.11,98.35,1.41
13,305,15.94,0.15,7.84,0.07,98.3,0.91,76.78,0.71,97.58,0.9
13,307,2.69,0.29,2.41,0.26,13.53,1.46,8.83,0.95,8.24,0.89
13,309,17.98,1.13,2.54,0.16,17.4,1.09,54.06,3.39,16.16,1.01
13,311,16.29,0.11,12.43,0.08,78.62,0.52,125.05,0.82,313.45,2.06
13,313,41.27,0.1,56.52,0.13,243.74,0.57,309.37,0.72,1063.89,2.48
13,315,4.79,0.18,2.55,0.1,15.67,0.6,14.65,0.56,13.13,0.5
13,317,15.7,0.43,4.36,0.12,37.09,1.02,46.86,1.29,49.7,1.37
13,319,13.49,0.37,4.93,0.14,37.88,1.04,18.25,0.5,57.51,1.59
13,321,5.59,0.06,3.49,0.04,37.87,0.43,21.94,0.25,140.57,1.58
15,1,1598.15,1.76,412.93,0.46,551.94,0.61,341.13,0.38,433,0.48
15,3,4228.67,0.94,2294.02,0.51,4183.39,0.93,3446.86,0.76,2944.47,0.65
15,5,0.62,NaN,1.04,NaN,0.44,NaN,0.58,NaN,1.34,NaN
15,7,468.81,1.3,118.33,0.33,208.43,0.58,109.49,0.3,158.61,0.44
15,9,1376.26,1.61,341.84,0.4,551.66,0.64,376.8,0.44,439.27,0.51
16,1,792.29,0.35,644.02,0.28,3512.18,1.54,3782.8,1.66,3585.57,1.57
16,3,16.24,0.99,2.56,0.16,8.45,0.51,7.49,0.45,9.55,0.58
16,5,105.85,0.26,67.04,0.17,371.29,0.92,421.04,1.05,319.93,0.79
16,7,4.36,0.16,9.7,0.35,11.06,0.4,31.88,1.16,26.69,0.97
16,9,28.87,0.76,5.5,0.15,18.7,0.49,30.92,0.82,47.46,1.25
16,11,51.29,0.23,21.6,0.1,130.9,0.59,149.15,0.67,242.67,1.09
16,13,51.62,0.43,38.23,0.32,288.69,2.42,130.22,1.09,113.6,0.95
16,15,18.03,0.59,2.88,0.09,18.04,0.59,9.92,0.33,10.52,0.34
16,17,65.62,0.36,43.04,0.23,137.46,0.75,236.52,1.29,146.19,0.79
16,19,129.33,0.25,132.55,0.25,551.48,1.06,441.56,0.85,868.98,1.67
16,21,38.26,0.78,5.85,0.12,36.97,0.75,16.45,0.34,31.41,0.64
16,23,4.29,0.33,8.79,0.68,14.46,1.12,9.43,0.73,19.62,1.52
16,25,2.9,0.44,2.66,0.4,8.17,1.23,5.67,0.85,4.33,0.65
16,27,223.01,0.24,114.13,0.12,911.73,0.98,785.47,0.84,1412.26,1.52
16,29,8.73,0.23,7.24,0.19,42.64,1.14,210.41,5.62,35.01,0.94
16,31,33.37,0.29,88.23,0.77,85.17,0.75,126.99,1.11,151.63,1.33
16,33,4.22,1.09,2.48,0.64,4.88,1.26,4.92,1.27,4.53,1.17
16,35,40.5,1.45,3.9,0.14,17.95,0.64,20.6,0.74,19.17,0.69
16,37,3.06,0.15,2.6,0.13,11.27,0.55,44.33,2.14,20.94,1.01
16,39,38.45,0.36,6.16,0.06,38.25,0.35,33.71,0.31,90.5,0.84
16,41,7.02,0.11,9.78,0.15,37.39,0.57,106.92,1.62,123.91,1.88
16,43,16.43,0.22,3.45,0.05,51.73,0.7,64.47,0.87,34.67,0.47
16,45,19.07,0.25,5.71,0.08,37.17,0.49,23.78,0.31,72.97,0.97
16,47,52.11,0.67,7.67,0.1,31.95,0.41,17.45,0.22,55.56,0.71
16,49,18.43,0.31,17.12,0.29,50.69,0.84,48.95,0.82,28.37,0.47
16,51,18.32,0.14,6.27,0.05,100.48,0.79,76.8,0.6,69.24,0.54
16,53,28.61,0.25,8.59,0.08,41.86,0.37,45.01,0.4,193.49,1.71
16,55,149.9,0.21,125.64,0.17,682.29,0.94,722.47,0.99,720.42,0.99
16,57,67.71,0.35,61.37,0.31,94.71,0.49,65.87,0.34,119.61,0.61
16,59,12.33,0.37,5.81,0.18,26.37,0.8,20.78,0.63,79.57,2.41
16,61,17.13,1.13,21.51,1.42,10.94,0.72,8.58,0.56,24.72,1.63
16,63,23.05,0.88,2.82,0.11,15.48,0.59,8.47,0.32,9.8,0.37
16,65,21.76,0.1,15.71,0.08,93.74,0.45,138.65,0.67,209.6,1.01
16,67,41.21,0.39,13.74,0.13,43.27,0.4,105.5,0.99,126.51,1.18
16,69,41.85,0.2,22.09,0.11,150.37,0.73,215.31,1.05,248.85,1.21
16,71,6.83,0.31,2.28,0.1,6.33,0.29,5.25,0.24,10.29,0.47
16,73,18.74,0.37,3.79,0.07,17.58,0.34,7.5,0.15,10.72,0.21
16,75,15.09,0.14,12.76,0.12,61.75,0.56,176.61,1.6,75.62,0.69
16,77,34.31,0.9,4.2,0.11,11.16,0.29,12.84,0.34,77.7,2.03
16,79,9.46,0.2,8.17,0.17,43.27,0.92,53.67,1.14,33.51,0.71
16,81,15.08,0.25,6.8,0.11,51.65,0.86,25.49,0.43,36.62,0.61
16,83,97.59,0.25,57.18,0.15,274.08,0.7,373.49,0.96,700.42,1.8
16,85,20.32,0.41,8.67,0.18,59.26,1.21,30.41,0.62,28.26,0.58
16,87,11.2,0.26,3.15,0.07,13.93,0.32,8.31,0.19,23.47,0.53
17,1,78.47,0.25,75.95,0.24,415.62,1.33,137.46,0.44,1559.19,5
17,3,6.22,0.32,10.2,0.52,28.92,1.48,15.79,0.81,10.36,0.53
17,5,104.63,1.38,12.5,0.16,147.45,1.95,32.81,0.43,75.23,0.99
17,7,82.59,0.34,39.35,0.16,265.51,1.09,61.43,0.25,5330.29,21.8
17,9,7.17,0.26,27.67,0.99,65.27,2.35,18.69,0.67,52.36,1.88
17,11,180.63,1.09,31.66,0.19,113.69,0.69,69.51,0.42,87.16,0.53
17,13,9.09,0.41,11.15,0.5,35.03,1.58,11.61,0.52,14.62,0.66
17,15,17.92,0.25,16.41,0.23,102.11,1.4,57.11,0.78,60.69,0.83
17,17,26.26,0.45,13.01,0.22,53.51,0.91,65.78,1.12,50.14,0.85
17,19,168.39,0.16,192.71,0.19,1057.74,1.03,476.37,0.46,1210.46,1.18
17,21,62.98,0.45,259.4,1.85,95.68,0.68,125.95,0.9,128.99,0.92
17,23,38.59,0.51,48.43,0.65,62.83,0.84,149.48,1.99,31.16,0.42
17,25,33.45,0.53,105.01,1.67,58.61,0.93,65.79,1.04,1373.73,21.8
17,27,51.25,0.26,33.53,0.17,279.66,1.43,68.85,0.35,384.71,1.96
17,29,53.29,0.23,55.43,0.24,256.01,1.1,198.68,0.85,179.48,0.77
17,31,8514.57,0.34,11584.01,0.46,40249.56,1.61,21999.03,0.88,34437.58,1.38
17,33,32.58,0.39,591.28,7.03,129.08,1.53,237.07,2.82,41.51,0.49
17,35,10.17,0.17,41.86,0.71,130.77,2.22,18.4,0.31,59.94,1.02
17,37,157.91,0.3,248.71,0.47,387.32,0.74,705.92,1.35,787.38,1.5
17,39,200.43,2.73,29.96,0.41,105.18,1.43,68.35,0.93,40.2,0.55
17,41,30.47,0.31,17.45,0.18,144.48,1.47,76.05,0.77,224.5,2.28
17,43,1763.26,0.36,2600.46,0.53,9901.18,2.01,5283.03,1.07,8025.71,1.63
17,45,31.93,0.35,16.29,0.18,68.83,0.76,60.03,0.67,1181.48,13.12
